after_sequence,taker_id,maker_id,price,quantity,taker_side
13614,ORD013614,ORD013601,99.58,19,SELL
13615,ORD013615,ORD013613,99.78,6,BUY
13619,ORD013619,ORD013615,100.36,55,SELL
13619,ORD013619,ORD013601,99.58,5,SELL
13622,ORD013622,ORD013612,100.47,14,BUY
13622,ORD013622,ORD013497,100.75,6,BUY
13622,ORD013622,ORD013621,100.77,60,BUY
13625,ORD013625,ORD013605,99.44,34,SELL
13625,ORD013625,ORD013598,99.29,1,SELL
13628,ORD013628,ORD013598,99.29,49,SELL
13629,ORD013629,ORD013598,99.29,8,SELL
13639,ORD013639,ORD013630,99.87,19,BUY
13639,ORD013639,ORD013627,100.06,37,BUY
13640,ORD013640,ORD013631,100.45,5,BUY
13641,ORD013641,ORD013631,100.45,52,BUY
13644,ORD013644,ORD013643,100.23,21,SELL
13644,ORD013644,ORD013598,99.29,19,SELL
13644,ORD013644,ORD013595,99.23,6,SELL
13645,ORD013645,ORD013595,99.23,24,SELL
13647,ORD013647,ORD013595,99.23,11,SELL
13650,ORD013650,ORD013631,100.45,7,BUY
13655,ORD013655,ORD013595,99.23,41,SELL
13655,ORD013655,ORD013635,99.19,50,SELL
13656,ORD013656,ORD013652,99.60,2,BUY
13656,ORD013656,ORD013631,100.45,23,BUY
13660,ORD013660,ORD013635,99.19,4,SELL
13660,ORD013660,ORD013369,99.10,21,SELL
13660,ORD013660,ORD013602,99.10,49,SELL
13661,ORD013661,ORD013626,100.67,29,BUY
13661,ORD013661,ORD013621,100.77,32,BUY
13661,ORD013661,ORD009292,100.84,22,BUY
13667,ORD013667,ORD009292,100.84,10,BUY
13667,ORD013667,ORD010234,100.84,70,BUY
13667,ORD013667,ORD011602,100.84,5,BUY
13667,ORD013667,ORD012449,100.84,1,BUY
13667,ORD013667,ORD008025,100.85,8,BUY
13675,ORD013675,ORD013674,99.60,7,SELL
13675,ORD013675,ORD013666,99.43,20,SELL
13675,ORD013675,ORD013215,99.04,32,SELL
13676,ORD013676,ORD013215,99.04,39,SELL
13676,ORD013676,ORD007811,98.97,13,SELL
13677,ORD013677,ORD013673,100.27,9,BUY
13677,ORD013677,ORD008025,100.85,52,BUY
13677,ORD013677,ORD012016,100.85,3,BUY
13677,ORD013677,ORD010312,100.86,30,BUY
13682,ORD013682,ORD013679,100.50,35,SELL
13682,ORD013682,ORD013680,100.15,12,SELL
13690,ORD013690,ORD013680,100.15,6,SELL
13693,ORD013693,ORD013690,99.55,10,BUY
13693,ORD013693,ORD010312,100.86,27,BUY
13693,ORD013693,ORD012275,100.86,40,BUY
13693,ORD013693,ORD011681,100.87,7,BUY
13696,ORD013696,ORD011681,100.87,83,BUY
13697,ORD013697,ORD011681,100.87,3,BUY
13697,ORD013697,ORD011807,100.87,55,BUY
13701,ORD013701,ORD011807,100.87,13,BUY
13701,ORD013701,ORD011982,100.87,21,BUY
13702,ORD013702,ORD011982,100.87,30,BUY
13702,ORD013702,ORD009771,100.88,39,BUY
13703,ORD013703,ORD009771,100.88,29,BUY
13703,ORD013703,ORD012542,100.88,21,BUY
13711,ORD013711,ORD013707,100.40,71,SELL
13711,ORD013711,ORD013699,100.37,17,SELL
13712,ORD013712,ORD013699,100.37,15,SELL
13715,ORD013715,ORD013712,99.77,67,BUY
13718,ORD013718,ORD013715,99.89,15,SELL
13718,ORD013718,ORD013685,99.19,44,SELL
13724,ORD013724,ORD013723,100.01,55,SELL
13726,ORD013726,ORD013724,99.61,30,BUY
13726,ORD013726,ORD013722,100.09,42,BUY
13737,ORD013737,ORD013731,99.90,1,BUY
13745,ORD013745,ORD013731,99.90,66,BUY
13745,ORD013745,ORD013722,100.09,25,BUY
13751,ORD013751,ORD013733,99.88,16,SELL
13753,ORD013753,ORD013733,99.88,10,SELL
13753,ORD013753,ORD013741,99.87,30,SELL
13756,ORD013756,ORD013753,99.69,45,BUY
13756,ORD013756,ORD013722,100.09,10,BUY
13759,ORD013759,ORD013758,99.79,23,BUY
13761,ORD013761,ORD013758,99.79,17,BUY
13761,ORD013761,ORD013722,100.09,5,BUY
13761,ORD013761,ORD013729,100.27,65,BUY
13764,ORD013764,ORD013750,99.27,32,SELL
13764,ORD013764,ORD013685,99.19,46,SELL
13764,ORD013764,ORD013763,99.19,2,SELL
13772,ORD013772,ORD013771,100.14,50,SELL
13772,ORD013772,ORD013767,99.22,1,SELL
13779,ORD013779,ORD013775,99.35,1,SELL
13785,ORD013785,ORD013729,100.27,18,BUY
13785,ORD013785,ORD013749,100.35,5,BUY
13786,ORD013786,ORD013783,99.54,18,SELL
13787,ORD013787,ORD013783,99.54,27,SELL
13793,ORD013793,ORD013749,100.35,58,BUY
13793,ORD013793,ORD013710,100.43,7,BUY
13793,ORD013793,ORD013720,100.54,19,BUY
13793,ORD013793,ORD013744,100.81,13,BUY
13794,ORD013794,ORD013783,99.54,21,SELL
13794,ORD013794,ORD013788,99.53,6,SELL
13799,ORD013799,ORD013797,100.11,13,SELL
13799,ORD013799,ORD013788,99.53,36,SELL
13799,ORD013799,ORD013775,99.35,5,SELL
13803,ORD013803,ORD013801,99.56,59,SELL
13803,ORD013803,ORD013775,99.35,25,SELL
13807,ORD013807,ORD013806,100.45,6,SELL
13809,ORD013809,ORD013744,100.81,22,BUY
13809,ORD013809,ORD013746,100.82,40,BUY
13809,ORD013809,ORD012542,100.88,5,BUY
13812,ORD013812,ORD012542,100.88,9,BUY
13813,ORD013813,ORD013806,100.45,15,SELL
13823,ORD013823,ORD013811,99.49,39,SELL
13827,ORD013827,ORD013815,99.76,26,BUY
13832,ORD013832,ORD013811,99.49,35,SELL
13832,ORD013832,ORD013775,99.35,2,SELL
13837,ORD013837,ORD013833,99.55,28,BUY
13838,ORD013838,ORD013833,99.55,14,BUY
13839,ORD013839,ORD013833,99.55,14,BUY
13841,ORD013841,ORD013815,99.76,20,BUY
13842,ORD013842,ORD013775,99.35,17,SELL
13844,ORD013844,ORD013815,99.76,20,BUY
13844,ORD013844,ORD013816,100.00,14,BUY
13845,ORD013845,ORD013775,99.35,18,SELL
13845,ORD013845,ORD013773,99.29,65,SELL
13850,ORD013850,ORD013816,100.00,11,BUY
13850,ORD013850,ORD013822,100.03,58,BUY
13852,ORD013852,ORD013849,99.60,46,SELL
13853,ORD013853,ORD013849,99.60,25,SELL
13854,ORD013854,ORD013822,100.03,42,BUY
13854,ORD013854,ORD013813,100.31,2,BUY
13855,ORD013855,ORD013849,99.60,26,SELL
13863,ORD013863,ORD013813,100.31,60,BUY
13865,ORD013865,ORD013863,100.38,13,SELL
13865,ORD013865,ORD013860,99.90,3,SELL
13867,ORD013867,ORD013835,100.54,14,BUY
13867,ORD013867,ORD013826,100.64,24,BUY
13875,ORD013875,ORD013873,100.04,12,SELL
13876,ORD013876,ORD013826,100.64,49,BUY
13876,ORD013876,ORD013848,100.75,5,BUY
13876,ORD013876,ORD012542,100.88,32,BUY
13878,ORD013878,ORD013873,100.04,66,SELL
13881,ORD013881,ORD013860,99.90,6,SELL
13883,ORD013883,ORD013882,99.93,60,SELL
13883,ORD013883,ORD013860,99.90,21,SELL
13886,ORD013886,ORD013860,99.90,21,SELL
13888,ORD013888,ORD013860,99.90,13,SELL
13890,ORD013890,ORD013860,99.90,5,SELL
13890,ORD013890,ORD013849,99.60,1,SELL
13890,ORD013890,ORD013864,99.57,12,SELL
13891,ORD013891,ORD013878,100.02,13,BUY
13891,ORD013891,ORD013879,100.23,1,BUY
13892,ORD013892,ORD013864,99.57,26,SELL
13892,ORD013892,ORD013773,99.29,4,SELL
13892,ORD013892,ORD013767,99.22,44,SELL
13894,ORD013894,ORD013893,100.00,8,SELL
13902,ORD013902,ORD013879,100.23,25,BUY
13902,ORD013902,ORD012542,100.88,3,BUY
13903,ORD013903,ORD013893,100.00,31,SELL
13903,ORD013903,ORD013895,99.76,7,SELL
13912,ORD013912,ORD013910,99.94,73,BUY
13912,ORD013912,ORD013908,100.34,26,BUY
13919,ORD013919,ORD013908,100.34,55,BUY
13919,ORD013919,ORD012542,100.88,2,BUY
13921,ORD013921,ORD012542,100.88,18,BUY
13921,ORD013921,ORD012863,100.88,59,BUY
13922,ORD013922,ORD013913,100.21,83,SELL
13924,ORD013924,ORD013913,100.21,17,SELL
13930,ORD013930,ORD013905,99.77,36,SELL
13930,ORD013930,ORD013895,99.76,62,SELL
13934,ORD013934,ORD013924,99.95,31,BUY
13935,ORD013935,ORD013934,100.47,53,SELL
13936,ORD013936,ORD012863,100.88,22,BUY
13936,ORD013936,ORD013251,100.88,17,BUY
13938,ORD013938,ORD013934,100.47,10,SELL
13939,ORD013939,ORD013934,100.47,3,SELL
13939,ORD013939,ORD013937,100.08,4,SELL
13940,ORD013940,ORD013895,99.76,18,SELL
13940,ORD013940,ORD013917,99.72,34,SELL
13950,ORD013950,ORD013941,99.87,39,SELL
13950,ORD013950,ORD013917,99.72,17,SELL
13962,ORD013962,ORD013917,99.72,20,SELL
13964,ORD013964,ORD013917,99.72,9,SELL
13964,ORD013964,ORD013916,99.69,46,SELL
13964,ORD013964,ORD013942,99.60,8,SELL
13967,ORD013967,ORD013942,99.60,12,SELL
13968,ORD013968,ORD013939,99.99,63,BUY
13969,ORD013969,ORD013939,99.99,1,BUY
13971,ORD013971,ORD013942,99.60,8,SELL
13971,ORD013971,ORD013960,99.51,51,SELL
13971,ORD013971,ORD013958,99.43,14,SELL
13973,ORD013973,ORD013958,99.43,19,SELL
13973,ORD013973,ORD013914,99.22,21,SELL
13973,ORD013973,ORD013763,99.19,23,SELL
13973,ORD013973,ORD013955,99.13,32,SELL
13977,ORD013977,ORD013976,99.88,4,BUY
13977,ORD013977,ORD013939,99.99,20,BUY
13977,ORD013977,ORD013972,100.21,13,BUY
13977,ORD013977,ORD013944,100.30,22,BUY
13978,ORD013978,ORD013955,99.13,11,SELL
13978,ORD013978,ORD013805,99.09,54,SELL
13978,ORD013978,ORD013755,99.08,35,SELL
13981,ORD013981,ORD013944,100.30,2,BUY
13981,ORD013981,ORD013965,100.58,42,BUY
13984,ORD013984,ORD013982,99.61,71,BUY
13984,ORD013984,ORD013965,100.58,25,BUY
13985,ORD013985,ORD013965,100.58,7,BUY
13994,ORD013994,ORD013988,99.56,47,SELL
13994,ORD013994,ORD013992,99.38,29,SELL
13994,ORD013994,ORD013755,99.08,5,SELL
13994,ORD013994,ORD013963,99.02,9,SELL
13999,ORD013999,ORD013963,99.02,25,SELL
13999,ORD013999,ORD007811,98.97,13,SELL
13999,ORD013999,ORD013054,98.97,38,SELL
14002,ORD014002,ORD013054,98.97,4,SELL
14005,ORD014005,ORD013054,98.97,23,SELL
14006,ORD014006,ORD014000,100.26,2,BUY
14007,ORD014007,ORD013054,98.97,22,SELL
14007,ORD014007,ORD013804,98.97,12,SELL
14007,ORD014007,ORD010068,98.96,49,SELL
14015,ORD014015,ORD014009,99.37,76,SELL
14017,ORD014017,ORD014010,100.12,25,BUY
14017,ORD014017,ORD014012,100.20,42,BUY
14020,ORD014020,ORD014012,100.20,2,BUY
14020,ORD014020,ORD014000,100.26,21,BUY
14023,ORD014023,ORD014022,99.79,65,BUY
14028,ORD014028,ORD014022,99.79,19,BUY
14036,ORD014036,ORD014033,100.19,62,BUY
14040,ORD014040,ORD014026,100.24,5,BUY
14040,ORD014040,ORD014000,100.26,45,BUY
14042,ORD014042,ORD014036,100.22,16,SELL
14042,ORD014042,ORD014032,99.97,28,SELL
14061,ORD014061,ORD014060,100.21,12,SELL
14061,ORD014061,ORD014046,100.04,51,SELL
14061,ORD014061,ORD014032,99.97,8,SELL
14061,ORD014061,ORD014028,99.82,27,SELL
14063,ORD014063,ORD014028,99.82,31,SELL
14063,ORD014063,ORD014045,99.73,11,SELL
14064,ORD014064,ORD014000,100.26,20,BUY
14068,ORD014068,ORD013965,100.58,11,BUY
14068,ORD014068,ORD013997,100.60,60,BUY
14068,ORD014068,ORD013996,100.67,9,BUY
14069,ORD014069,ORD013996,100.67,6,BUY
14071,ORD014071,ORD014064,100.33,1,SELL
14076,ORD014076,ORD013996,100.67,17,BUY
14076,ORD014076,ORD014043,100.78,2,BUY
14076,ORD014076,ORD014051,100.86,17,BUY
14088,ORD014088,ORD014082,100.38,35,SELL
14088,ORD014088,ORD014064,100.33,22,SELL
14095,ORD014095,ORD014064,100.33,54,SELL
14095,ORD014095,ORD014093,100.32,1,SELL
14096,ORD014096,ORD014093,100.32,59,SELL
14102,ORD014102,ORD014093,100.32,29,SELL
14102,ORD014102,ORD014097,100.06,18,SELL
14102,ORD014102,ORD014072,99.81,46,SELL
14105,ORD014105,ORD014079,100.65,11,BUY
14105,ORD014105,ORD014083,100.69,67,BUY
14111,ORD014111,ORD014108,100.05,16,SELL
14112,ORD014112,ORD014083,100.69,23,BUY
14112,ORD014112,ORD014101,100.73,8,BUY
14114,ORD014114,ORD014101,100.73,2,BUY
14118,ORD014118,ORD014117,100.27,39,BUY
14120,ORD014120,ORD014117,100.27,46,BUY
14121,ORD014121,ORD014108,100.05,11,SELL
14121,ORD014121,ORD014072,99.81,26,SELL
14121,ORD014121,ORD014045,99.73,33,SELL
14121,ORD014121,ORD014100,99.57,25,SELL
14128,ORD014128,ORD014100,99.57,74,SELL
14128,ORD014128,ORD014122,99.53,16,SELL
14131,ORD014131,ORD014124,99.67,77,BUY
14135,ORD014135,ORD014131,99.79,11,SELL
14135,ORD014135,ORD014122,99.53,3,SELL
14135,ORD014135,ORD014038,99.38,4,SELL
14138,ORD014138,ORD014038,99.38,5,SELL
14140,ORD014140,ORD014038,99.38,59,SELL
14140,ORD014140,ORD014075,99.34,10,SELL
14143,ORD014143,ORD014117,100.27,10,BUY
14143,ORD014143,ORD014139,100.34,42,BUY
14143,ORD014143,ORD014130,100.64,22,BUY
14151,ORD014151,ORD014075,99.34,64,SELL
14151,ORD014151,ORD014074,99.31,17,SELL
14151,ORD014151,ORD014103,99.05,15,SELL
14156,ORD014156,ORD014154,100.59,85,BUY
14159,ORD014159,ORD014154,100.59,9,BUY
14159,ORD014159,ORD014130,100.64,32,BUY
14162,ORD014162,ORD014161,100.44,6,SELL
14162,ORD014162,ORD014103,99.05,30,SELL
14162,ORD014162,ORD014019,99.02,41,SELL
14163,ORD014163,ORD014019,99.02,46,SELL
14163,ORD014163,ORD010068,98.96,13,SELL
14164,ORD014164,ORD014130,100.64,37,BUY
14164,ORD014164,ORD014101,100.73,24,BUY
14171,ORD014171,ORD014166,100.55,4,BUY
14172,ORD014172,ORD014169,99.73,8,SELL
14173,ORD014173,ORD014169,99.73,10,SELL
14173,ORD014173,ORD014003,98.96,9,SELL
14173,ORD014173,ORD009890,98.95,26,SELL
14178,ORD014178,ORD014177,99.40,4,SELL
14183,ORD014183,ORD014180,99.57,60,BUY
14186,ORD014186,ORD014180,99.57,26,BUY
14186,ORD014186,ORD014174,99.60,48,BUY
14186,ORD014186,ORD014185,100.47,24,BUY
14192,ORD014192,ORD014190,100.36,44,BUY
14192,ORD014192,ORD014185,100.47,14,BUY
14194,ORD014194,ORD014177,99.40,45,SELL
14197,ORD014197,ORD014177,99.40,24,SELL
14197,ORD014197,ORD014189,99.10,57,SELL
14201,ORD014201,ORD014185,100.47,32,BUY
14201,ORD014201,ORD014191,100.49,36,BUY
14217,ORD014217,ORD014202,100.18,54,SELL
14227,ORD014227,ORD014217,99.77,28,BUY
14227,ORD014227,ORD014191,100.49,3,BUY
14227,ORD014227,ORD014166,100.55,29,BUY
14228,ORD014228,ORD014166,100.55,11,BUY
14229,ORD014229,ORD014166,100.55,16,BUY
14229,ORD014229,ORD014184,100.55,61,BUY
14229,ORD014229,ORD014199,100.60,19,BUY
14233,ORD014233,ORD014205,99.76,86,SELL
14233,ORD014233,ORD014200,99.65,2,SELL
14239,ORD014239,ORD014236,100.06,31,SELL
14239,ORD014239,ORD014200,99.65,8,SELL
14239,ORD014239,ORD014189,99.10,4,SELL
14239,ORD014239,ORD014175,99.08,24,SELL
14239,ORD014239,ORD014238,98.98,7,SELL
14241,ORD014241,ORD014237,100.12,25,BUY
14242,ORD014242,ORD014237,100.12,39,BUY
14244,ORD014244,ORD014237,100.12,4,BUY
14248,ORD014248,ORD014238,98.98,35,SELL
14250,ORD014250,ORD014237,100.12,8,BUY
14250,ORD014250,ORD014247,100.33,69,BUY
14250,ORD014250,ORD014199,100.60,17,BUY
14258,ORD014258,ORD014252,99.46,50,SELL
14260,ORD014260,ORD014259,100.10,30,SELL
14262,ORD014262,ORD014261,100.15,7,SELL
14263,ORD014263,ORD014199,100.60,21,BUY
14263,ORD014263,ORD014101,100.73,42,BUY
14263,ORD014263,ORD014203,100.76,30,BUY
14264,ORD014264,ORD014261,100.15,51,SELL
14264,ORD014264,ORD014259,100.10,47,SELL
14265,ORD014265,ORD014259,100.10,15,SELL
14265,ORD014265,ORD014252,99.46,38,SELL
14265,ORD014265,ORD014238,98.98,2,SELL
14267,ORD014267,ORD014266,100.27,8,BUY
14268,ORD014268,ORD014266,100.27,27,BUY
14268,ORD014268,ORD014203,100.76,3,BUY
14270,ORD014270,ORD014238,98.98,23,SELL
14270,ORD014270,ORD009890,98.95,40,SELL
14270,ORD014270,ORD011224,98.95,33,SELL
14273,ORD014273,ORD014271,99.69,27,BUY
14275,ORD014275,ORD014271,99.69,28,BUY
14275,ORD014275,ORD014269,100.11,19,BUY
14280,ORD014280,ORD011224,98.95,48,SELL
14280,ORD014280,ORD011299,98.95,5,SELL
14284,ORD014284,ORD014281,100.08,30,SELL
14286,ORD014286,ORD014281,100.08,61,SELL
14286,ORD014286,ORD011299,98.95,26,SELL
14292,ORD014292,ORD014291,100.03,13,BUY
14292,ORD014292,ORD014269,100.11,32,BUY
14303,ORD014303,ORD014269,100.11,31,BUY
14304,ORD014304,ORD014269,100.11,10,BUY
14304,ORD014304,ORD014293,100.69,33,BUY
14305,ORD014305,ORD014293,100.69,10,BUY
14306,ORD014306,ORD014299,99.09,6,SELL
14308,ORD014308,ORD014299,99.09,48,SELL
14308,ORD014308,ORD014302,99.01,48,SELL
14311,ORD014311,ORD014293,100.69,6,BUY
14311,ORD014311,ORD014300,100.73,44,BUY
14318,ORD014318,ORD014317,100.26,25,SELL
14323,ORD014323,ORD014302,99.01,26,SELL
14325,ORD014325,ORD014318,99.65,27,BUY
14333,ORD014333,ORD014328,100.14,2,BUY
14334,ORD014334,ORD014328,100.14,57,BUY
14336,ORD014336,ORD014325,99.74,18,SELL
14340,ORD014340,ORD014336,99.54,43,BUY
14340,ORD014340,ORD014328,100.14,12,BUY
14346,ORD014346,ORD014342,99.79,36,BUY
14346,ORD014346,ORD014328,100.14,9,BUY
14355,ORD014355,ORD014348,100.10,28,BUY
14355,ORD014355,ORD014328,100.14,19,BUY
14355,ORD014355,ORD014329,100.25,51,BUY
14359,ORD014359,ORD014357,99.66,69,SELL
14359,ORD014359,ORD014349,99.27,17,SELL
14367,ORD014367,ORD014365,99.66,55,BUY
14368,ORD014368,ORD014349,99.27,38,SELL
14369,ORD014369,ORD014349,99.27,19,SELL
14369,ORD014369,ORD014302,99.01,7,SELL
14369,ORD014369,ORD011299,98.95,35,SELL
14374,ORD014374,ORD014370,99.34,47,SELL
14375,ORD014375,ORD014365,99.66,3,BUY
14375,ORD014375,ORD014329,100.25,18,BUY
14375,ORD014375,ORD014344,100.55,56,BUY
14375,ORD014375,ORD014319,100.57,5,BUY
14375,ORD014375,ORD014300,100.73,5,BUY
14375,ORD014375,ORD014203,100.76,8,BUY
14378,ORD014378,ORD014377,100.58,29,BUY
14378,ORD014378,ORD014203,100.76,26,BUY
14378,ORD014378,ORD014240,100.78,9,BUY
14385,ORD014385,ORD014382,100.49,54,BUY
14392,ORD014392,ORD014382,100.49,2,BUY
14392,ORD014392,ORD014240,100.78,70,BUY
14394,ORD014394,ORD014393,100.23,58,SELL
14395,ORD014395,ORD014393,100.23,7,SELL
14396,ORD014396,ORD014240,100.78,18,BUY
14396,ORD014396,ORD014216,100.83,47,BUY
14398,ORD014398,ORD014393,100.23,32,SELL
14398,ORD014398,ORD014391,100.16,31,SELL
14399,ORD014399,ORD014216,100.83,29,BUY
14402,ORD014402,ORD014391,100.16,34,SELL
14402,ORD014402,ORD014389,99.77,6,SELL
14403,ORD014403,ORD014389,99.77,81,SELL
14404,ORD014404,ORD014389,99.77,8,SELL
14406,ORD014406,ORD014216,100.83,8,BUY
14408,ORD014408,ORD014389,99.77,5,SELL
14409,ORD014409,ORD014408,99.70,74,BUY
14412,ORD014412,ORD014380,99.48,75,SELL
14412,ORD014412,ORD014370,99.34,3,SELL
14412,ORD014412,ORD014411,99.17,5,SELL
14415,ORD014415,ORD014408,99.70,15,BUY
14415,ORD014415,ORD014413,100.31,10,BUY
14415,ORD014415,ORD014216,100.83,10,BUY
14415,ORD014415,ORD014126,100.85,16,BUY
14417,ORD014417,ORD014126,100.85,33,BUY
14417,ORD014417,ORD014243,100.85,27,BUY
14419,ORD014419,ORD014243,100.85,52,BUY
14419,ORD014419,ORD014051,100.86,15,BUY
14421,ORD014421,ORD014418,99.74,49,SELL
14422,ORD014422,ORD014420,99.80,61,BUY
14428,ORD014428,ORD014424,100.44,59,BUY
14428,ORD014428,ORD014427,100.71,1,BUY
14429,ORD014429,ORD014422,100.11,12,SELL
14434,ORD014434,ORD014418,99.74,29,SELL
14434,ORD014434,ORD014433,99.41,3,SELL
14435,ORD014435,ORD014433,99.41,49,SELL
14435,ORD014435,ORD014411,99.17,3,SELL
14438,ORD014438,ORD014429,99.98,32,BUY
14441,ORD014441,ORD014429,99.98,50,BUY
14441,ORD014441,ORD014432,100.21,12,BUY
14448,ORD014448,ORD014441,100.46,38,SELL
14448,ORD014448,ORD014442,100.04,2,SELL
14453,ORD014453,ORD014451,100.49,16,BUY
14453,ORD014453,ORD014427,100.71,52,BUY
14454,ORD014454,ORD014442,100.04,26,SELL
14456,ORD014456,ORD014442,100.04,2,SELL
14457,ORD014457,ORD014442,100.04,13,SELL
14457,ORD014457,ORD014444,99.71,57,SELL
14457,ORD014457,ORD014445,99.68,16,SELL
14459,ORD014459,ORD014445,99.68,77,SELL
14463,ORD014463,ORD014459,99.65,10,BUY
14463,ORD014463,ORD014427,100.71,1,BUY
14469,ORD014469,ORD014411,99.17,24,SELL
14475,ORD014475,ORD014468,100.20,38,BUY
14478,ORD014478,ORD014468,100.20,7,BUY
14478,ORD014478,ORD014427,100.71,35,BUY
14478,ORD014478,ORD014051,100.86,31,BUY
14484,ORD014484,ORD014051,100.86,16,BUY
14484,ORD014484,ORD013947,100.87,20,BUY
14485,ORD014485,ORD014474,99.79,66,SELL
14485,ORD014485,ORD014411,99.17,9,SELL
14488,ORD014488,ORD014411,99.17,22,SELL
14488,ORD014488,ORD014472,99.03,23,SELL
14502,ORD014502,ORD013947,100.87,63,BUY
14502,ORD014502,ORD014362,100.87,26,BUY
14507,ORD014507,ORD014362,100.87,14,BUY
14507,ORD014507,ORD013251,100.88,1,BUY
14509,ORD014509,ORD014503,100.45,80,SELL
14519,ORD014519,ORD013251,100.88,43,BUY
14519,ORD014519,ORD013383,100.88,41,BUY
14522,ORD014522,ORD014503,100.45,16,SELL
14522,ORD014522,ORD014498,100.15,31,SELL
14522,ORD014522,ORD014499,100.05,20,SELL
14524,ORD014524,ORD014499,100.05,31,SELL
14526,ORD014526,ORD014515,99.80,56,SELL
14528,ORD014528,ORD014524,99.85,33,BUY
14531,ORD014531,ORD014524,99.85,28,BUY
14531,ORD014531,ORD014530,100.85,32,BUY
14533,ORD014533,ORD014515,99.80,33,SELL
14533,ORD014533,ORD014510,99.53,2,SELL
14536,ORD014536,ORD014510,99.53,18,SELL
14536,ORD014536,ORD014518,99.07,22,SELL
14536,ORD014536,ORD014472,99.03,2,SELL
14536,ORD014536,ORD014508,99.00,33,SELL
14539,ORD014539,ORD014535,99.58,48,BUY
14541,ORD014541,ORD014535,99.58,41,BUY
14544,ORD014544,ORD014543,99.67,4,SELL
14544,ORD014544,ORD014541,99.63,37,SELL
14544,ORD014544,ORD014508,99.00,51,SELL
14546,ORD014546,ORD014542,100.16,18,BUY
14546,ORD014546,ORD014530,100.85,7,BUY
14548,ORD014548,ORD014508,99.00,4,SELL
14548,ORD014548,ORD011299,98.95,32,SELL
14548,ORD014548,ORD012837,98.95,26,SELL
14548,ORD014548,ORD013594,98.95,5,SELL
14550,ORD014550,ORD013594,98.95,19,SELL
14550,ORD014550,ORD014347,98.95,48,SELL
14551,ORD014551,ORD014547,99.81,79,BUY
14551,ORD014551,ORD014530,100.85,18,BUY
14553,ORD014553,ORD014530,100.85,5,BUY
14553,ORD014553,ORD013383,100.88,30,BUY
14553,ORD014553,ORD013591,100.88,26,BUY
14557,ORD014557,ORD014552,100.15,45,SELL
14558,ORD014558,ORD014552,100.15,27,SELL
14560,ORD014560,ORD014558,100.03,12,BUY
14565,ORD014565,ORD014558,100.03,5,BUY
14569,ORD014569,ORD014568,99.58,7,BUY
14570,ORD014570,ORD014556,99.57,1,SELL
14570,ORD014570,ORD014564,99.53,48,SELL
14576,ORD014576,ORD014568,99.58,23,BUY
14576,ORD014576,ORD014558,100.03,50,BUY
14576,ORD014576,ORD013591,100.88,1,BUY
14582,ORD014582,ORD014579,100.08,65,SELL
14587,ORD014587,ORD014580,99.74,75,SELL
14588,ORD014588,ORD014580,99.74,4,SELL
14588,ORD014588,ORD014564,99.53,47,SELL
14588,ORD014588,ORD014554,99.29,9,SELL
14592,ORD014592,ORD014582,100.01,33,BUY
14592,ORD014592,ORD014577,100.22,28,BUY
14603,ORD014603,ORD014589,99.76,7,SELL
14603,ORD014603,ORD014595,99.33,21,SELL
14604,ORD014604,ORD014595,99.33,72,SELL
14604,ORD014604,ORD014554,99.29,15,SELL
14604,ORD014604,ORD014602,98.97,11,SELL
14611,ORD014611,ORD014610,99.22,58,SELL
14612,ORD014612,ORD014610,99.22,26,SELL
14612,ORD014612,ORD014602,98.97,5,SELL
14613,ORD014613,ORD014577,100.22,8,BUY
14615,ORD014615,ORD014613,100.25,6,SELL
14616,ORD014616,ORD014597,100.85,1,BUY
14618,ORD014618,ORD014597,100.85,7,BUY
14618,ORD014618,ORD014617,100.85,18,BUY
14627,ORD014627,ORD014625,100.48,64,SELL
14629,ORD014629,ORD014625,100.48,14,SELL
14629,ORD014629,ORD014613,100.25,11,SELL
14632,ORD014632,ORD014617,100.85,60,BUY
14634,ORD014634,ORD013721,100.88,38,BUY
14634,ORD014634,ORD008363,100.89,43,BUY
14640,ORD014640,ORD014613,100.25,10,SELL
14640,ORD014640,ORD014633,99.92,53,SELL
14640,ORD014640,ORD014621,99.12,1,SELL
14640,ORD014640,ORD014622,99.08,3,SELL
14640,ORD014640,ORD014602,98.97,24,SELL
14640,ORD014640,ORD014620,98.96,1,SELL
14642,ORD014642,ORD008363,100.89,31,BUY
14642,ORD014642,ORD008437,100.89,64,BUY
14643,ORD014643,ORD008437,100.89,25,BUY
14643,ORD014643,ORD011524,100.89,32,BUY
14646,ORD014646,ORD014644,100.13,50,SELL
14647,ORD014647,ORD011524,100.89,14,BUY
14647,ORD014647,ORD012583,100.91,67,BUY
14647,ORD014647,ORD013397,100.91,4,BUY
14656,ORD014656,ORD014644,100.13,15,SELL
14661,ORD014661,ORD013397,100.91,31,BUY
14663,ORD014663,ORD014658,100.44,45,SELL
14664,ORD014664,ORD013397,100.91,1,BUY
14664,ORD014664,ORD014123,100.91,16,BUY
14669,ORD014669,ORD014658,100.44,42,SELL
14669,ORD014669,ORD014644,100.13,5,SELL
14669,ORD014669,ORD014657,100.06,31,SELL
14670,ORD014670,ORD014657,100.06,28,SELL
14670,ORD014670,ORD014653,99.65,26,SELL
14672,ORD014672,ORD014653,99.65,8,SELL
14672,ORD014672,ORD014668,99.42,19,SELL
