after_sequence,taker_id,maker_id,price,quantity,taker_side
3363,ORD003363,ORD003190,101.63,5,BUY
3363,ORD003363,ORD003214,101.63,5,BUY
3368,ORD003368,ORD003361,100.02,18,SELL
3370,ORD003370,ORD003361,100.02,30,SELL
3373,ORD003373,ORD003366,100.55,35,BUY
3373,ORD003373,ORD003365,100.64,45,BUY
3374,ORD003374,ORD003371,99.72,27,SELL
3379,ORD003379,ORD003378,99.81,32,BUY
3379,ORD003379,ORD003376,99.93,47,BUY
3381,ORD003381,ORD003380,98.70,1,SELL
3381,ORD003381,ORD003377,98.23,76,SELL
3382,ORD003382,ORD003377,98.23,13,SELL
3384,ORD003384,ORD003377,98.23,6,SELL
3386,ORD003386,ORD003376,99.93,3,BUY
3386,ORD003386,ORD003375,100.38,31,BUY
3386,ORD003386,ORD003383,100.61,45,BUY
3394,ORD003394,ORD003391,98.16,34,SELL
3395,ORD003395,ORD003393,99.72,33,BUY
3395,ORD003395,ORD003392,100.40,3,BUY
3395,ORD003395,ORD003387,100.43,39,BUY
3396,ORD003396,ORD003387,100.43,47,BUY
3398,ORD003398,ORD003387,100.43,5,BUY
3398,ORD003398,ORD003390,100.45,61,BUY
3398,ORD003398,ORD003383,100.61,24,BUY
3399,ORD003399,ORD003391,98.16,33,SELL
3400,ORD003400,ORD003391,98.16,25,SELL
3401,ORD003401,ORD003383,100.61,26,BUY
3401,ORD003401,ORD003365,100.64,14,BUY
3402,ORD003402,ORD003365,100.64,12,BUY
3403,ORD003403,ORD003367,100.72,14,BUY
3403,ORD003403,ORD003214,101.63,34,BUY
3403,ORD003403,ORD003279,101.65,13,BUY
3404,ORD003404,ORD003279,101.65,9,BUY
3404,ORD003404,ORD003280,101.65,17,BUY
3405,ORD003405,ORD003280,101.65,13,BUY
3407,ORD003407,ORD003280,101.65,24,BUY
3408,ORD003408,ORD003280,101.65,22,BUY
3410,ORD003410,ORD003280,101.65,5,BUY
3410,ORD003410,ORD002600,101.66,12,BUY
3411,ORD003411,ORD003409,100.24,32,SELL
3417,ORD003417,ORD003409,100.24,5,SELL
3418,ORD003418,ORD003409,100.24,14,SELL
3418,ORD003418,ORD003406,99.95,39,SELL
3419,ORD003419,ORD003406,99.95,32,SELL
3419,ORD003419,ORD003412,98.41,9,SELL
3420,ORD003420,ORD003414,100.49,70,BUY
3420,ORD003420,ORD003416,100.81,30,BUY
3421,ORD003421,ORD003416,100.81,23,BUY
3421,ORD003421,ORD002600,101.66,53,BUY
3424,ORD003424,ORD003422,98.75,27,SELL
3426,ORD003426,ORD003425,100.11,7,BUY
3429,ORD003429,ORD003422,98.75,5,SELL
3429,ORD003429,ORD003423,98.63,38,SELL
3430,ORD003430,ORD003425,100.11,12,BUY
3430,ORD003430,ORD003428,100.88,1,BUY
3431,ORD003431,ORD003423,98.63,14,SELL
3431,ORD003431,ORD003412,98.41,52,SELL
3432,ORD003432,ORD003412,98.41,17,SELL
3432,ORD003432,ORD003413,98.34,35,SELL
3433,ORD003433,ORD003413,98.34,2,SELL
3438,ORD003438,ORD003435,99.59,50,BUY
3439,ORD003439,ORD003435,99.59,39,BUY
3441,ORD003441,ORD003435,99.59,11,BUY
3441,ORD003441,ORD003428,100.88,5,BUY
3441,ORD003441,ORD003437,101.09,4,BUY
3443,ORD003443,ORD003442,100.03,9,BUY
3443,ORD003443,ORD003437,101.09,15,BUY
3443,ORD003443,ORD002600,101.66,12,BUY
3443,ORD003443,ORD002797,101.66,21,BUY
3443,ORD003443,ORD003198,101.66,5,BUY
3444,ORD003444,ORD003198,101.66,22,BUY
3445,ORD003445,ORD003434,99.46,57,SELL
3445,ORD003445,ORD003436,98.38,29,SELL
3450,ORD003450,ORD003447,100.87,35,BUY
3451,ORD003451,ORD003436,98.38,20,SELL
3454,ORD003454,ORD003447,100.87,20,BUY
3455,ORD003455,ORD003453,100.11,29,SELL
3455,ORD003455,ORD003452,98.75,23,SELL
3456,ORD003456,ORD003452,98.75,10,SELL
3458,ORD003458,ORD003447,100.87,40,BUY
3458,ORD003458,ORD003457,101.16,16,BUY
3460,ORD003460,ORD003459,100.33,48,BUY
3460,ORD003460,ORD003457,101.16,15,BUY
3462,ORD003462,ORD003461,100.51,31,BUY
3462,ORD003462,ORD003457,101.16,46,BUY
3464,ORD003464,ORD003463,99.75,11,BUY
3464,ORD003464,ORD003457,101.16,23,BUY
3464,ORD003464,ORD003448,101.17,21,BUY
3466,ORD003466,ORD003448,101.17,23,BUY
3469,ORD003469,ORD003448,101.17,40,BUY
3473,ORD003473,ORD003472,100.82,34,BUY
3474,ORD003474,ORD003472,100.82,29,BUY
3475,ORD003475,ORD003472,100.82,16,BUY
3475,ORD003475,ORD003448,101.17,8,BUY
3475,ORD003475,ORD003449,101.45,20,BUY
3477,ORD003477,ORD003471,100.24,31,SELL
3478,ORD003478,ORD003471,100.24,32,SELL
3479,ORD003479,ORD003478,100.03,8,BUY
3480,ORD003480,ORD003478,100.03,20,BUY
3480,ORD003480,ORD003476,100.40,38,BUY
3481,ORD003481,ORD003476,100.40,28,BUY
3481,ORD003481,ORD003449,101.45,12,BUY
3481,ORD003481,ORD003198,101.66,3,BUY
3484,ORD003484,ORD003465,99.98,25,SELL
3485,ORD003485,ORD003483,100.02,33,BUY
3486,ORD003486,ORD003465,99.98,51,SELL
3487,ORD003487,ORD003465,99.98,14,SELL
3487,ORD003487,ORD003482,99.09,16,SELL
3487,ORD003487,ORD003470,98.21,6,SELL
3489,ORD003489,ORD003483,100.02,22,BUY
3491,ORD003491,ORD003483,100.02,6,BUY
3491,ORD003491,ORD003198,101.66,18,BUY
3491,ORD003491,ORD002825,101.68,54,BUY
3495,ORD003495,ORD003494,100.43,1,BUY
3495,ORD003495,ORD003492,101.30,42,BUY
3497,ORD003497,ORD003492,101.30,12,BUY
3497,ORD003497,ORD002825,101.68,8,BUY
3497,ORD003497,ORD002981,101.68,74,BUY
3501,ORD003501,ORD003498,100.98,38,BUY
3501,ORD003501,ORD002981,101.68,12,BUY
3501,ORD003501,ORD003427,101.68,4,BUY
3504,ORD003504,ORD003502,100.09,1,SELL
3505,ORD003505,ORD003503,101.63,30,BUY
3505,ORD003505,ORD003427,101.68,6,BUY
3505,ORD003505,ORD003352,101.69,22,BUY
3506,ORD003506,ORD003352,101.69,10,BUY
3509,ORD003509,ORD003352,101.69,45,BUY
3509,ORD003509,ORD002805,101.71,30,BUY
3511,ORD003511,ORD003502,100.09,28,SELL
3516,ORD003516,ORD003510,101.64,50,BUY
3516,ORD003516,ORD002805,101.71,39,BUY
3516,ORD003516,ORD003496,101.72,9,BUY
3522,ORD003522,ORD003521,100.70,12,BUY
3525,ORD003525,ORD003521,100.70,67,BUY
3525,ORD003525,ORD003523,100.86,30,BUY
3526,ORD003526,ORD003523,100.86,3,BUY
3526,ORD003526,ORD003517,101.23,47,BUY
3527,ORD003527,ORD003518,100.13,1,SELL
3527,ORD003527,ORD003519,99.99,35,SELL
3527,ORD003527,ORD003520,98.84,30,SELL
3528,ORD003528,ORD003520,98.84,25,SELL
3531,ORD003531,ORD003530,100.33,83,SELL
3532,ORD003532,ORD003517,101.23,25,BUY
3535,ORD003535,ORD003530,100.33,1,SELL
3536,ORD003536,ORD003530,100.33,13,SELL
3538,ORD003538,ORD003530,100.33,3,SELL
3538,ORD003538,ORD003537,99.18,2,SELL
3539,ORD003539,ORD003537,99.18,69,SELL
3540,ORD003540,ORD003520,98.84,10,SELL
3540,ORD003540,ORD003524,98.41,4,SELL
3543,ORD003543,ORD003524,98.41,40,SELL
3545,ORD003545,ORD003542,100.20,53,BUY
3546,ORD003546,ORD003517,101.23,10,BUY
3546,ORD003546,ORD003529,101.37,3,BUY
3547,ORD003547,ORD003545,100.33,16,SELL
3551,ORD003551,ORD003550,101.14,13,BUY
3551,ORD003551,ORD003529,101.37,6,BUY
3551,ORD003551,ORD003496,101.72,35,BUY
3552,ORD003552,ORD003545,100.33,7,SELL
3554,ORD003554,ORD003496,101.72,32,BUY
3554,ORD003554,ORD002540,101.74,15,BUY
3555,ORD003555,ORD002540,101.74,33,BUY
3555,ORD003555,ORD003155,101.74,3,BUY
3555,ORD003555,ORD002730,101.75,40,BUY
3556,ORD003556,ORD002730,101.75,22,BUY
3558,ORD003558,ORD002730,101.75,25,BUY
3558,ORD003558,ORD003201,101.75,61,BUY
3558,ORD003558,ORD003507,101.75,2,BUY
3559,ORD003559,ORD003545,100.33,2,SELL
3559,ORD003559,ORD003553,99.47,14,SELL
3559,ORD003559,ORD003549,99.37,51,SELL
3560,ORD003560,ORD003507,101.75,31,BUY
3562,ORD003562,ORD003507,101.75,21,BUY
3562,ORD003562,ORD003132,101.76,15,BUY
3562,ORD003562,ORD003143,101.76,4,BUY
3562,ORD003562,ORD002802,101.77,32,BUY
3562,ORD003562,ORD002868,101.77,4,BUY
3563,ORD003563,ORD003549,99.37,23,SELL
3563,ORD003563,ORD003561,98.97,56,SELL
3565,ORD003565,ORD002868,101.77,25,BUY
3567,ORD003567,ORD002868,101.77,6,BUY
3569,ORD003569,ORD002868,101.77,15,BUY
3571,ORD003571,ORD003570,100.07,2,SELL
3571,ORD003571,ORD003566,100.04,17,SELL
3573,ORD003573,ORD003566,100.04,26,SELL
3574,ORD003574,ORD002868,101.77,13,BUY
3574,ORD003574,ORD003054,101.77,33,BUY
3575,ORD003575,ORD003054,101.77,36,BUY
3576,ORD003576,ORD003566,100.04,32,SELL
3576,ORD003576,ORD003568,99.83,28,SELL
3578,ORD003578,ORD003568,99.83,36,SELL
3579,ORD003579,ORD003054,101.77,22,BUY
3579,ORD003579,ORD002513,101.78,76,BUY
3580,ORD003580,ORD003568,99.83,24,SELL
3580,ORD003580,ORD003577,99.31,27,SELL
3580,ORD003580,ORD003561,98.97,12,SELL
3580,ORD003580,ORD003572,98.81,20,SELL
3582,ORD003582,ORD003572,98.81,29,SELL
3583,ORD003583,ORD002513,101.78,21,BUY
3583,ORD003583,ORD003178,101.79,10,BUY
3584,ORD003584,ORD003572,98.81,4,SELL
3584,ORD003584,ORD003581,98.69,62,SELL
3584,ORD003584,ORD003564,98.64,5,SELL
3585,ORD003585,ORD003178,101.79,37,BUY
3585,ORD003585,ORD003468,101.80,56,BUY
3588,ORD003588,ORD003587,99.55,37,BUY
3589,ORD003589,ORD003587,99.55,36,BUY
3590,ORD003590,ORD003586,100.18,1,BUY
3591,ORD003591,ORD003586,100.18,84,BUY
3591,ORD003591,ORD003468,101.80,5,BUY
3592,ORD003592,ORD003589,99.67,25,SELL
3595,ORD003595,ORD003589,99.67,11,SELL
3595,ORD003595,ORD003594,99.67,50,SELL
3596,ORD003596,ORD003593,100.56,44,BUY
3599,ORD003599,ORD003593,100.56,46,BUY
3599,ORD003599,ORD003468,101.80,7,BUY
3600,ORD003600,ORD003468,101.80,22,BUY
3600,ORD003600,ORD003362,101.83,49,BUY
3601,ORD003601,ORD003362,101.83,10,BUY
3601,ORD003601,ORD002686,101.85,18,BUY
3602,ORD003602,ORD002686,101.85,2,BUY
3603,ORD003603,ORD003594,99.67,28,SELL
3603,ORD003603,ORD003597,99.23,8,SELL
3605,ORD003605,ORD003604,99.73,31,BUY
3606,ORD003606,ORD002686,101.85,32,BUY
3606,ORD003606,ORD003024,101.86,51,BUY
3606,ORD003606,ORD003050,101.86,6,BUY
3609,ORD003609,ORD003608,100.04,53,BUY
3609,ORD003609,ORD003050,101.86,22,BUY
3610,ORD003610,ORD003605,99.98,38,SELL
3610,ORD003610,ORD003607,99.74,1,SELL
3610,ORD003610,ORD003597,99.23,48,SELL
3610,ORD003610,ORD003564,98.64,3,SELL
3615,ORD003615,ORD003564,98.64,70,SELL
3615,ORD003615,ORD003614,98.49,15,SELL
3616,ORD003616,ORD003611,100.89,22,BUY
3616,ORD003616,ORD003050,101.86,58,BUY
3616,ORD003616,ORD003415,101.86,13,BUY
3617,ORD003617,ORD003415,101.86,33,BUY
3617,ORD003617,ORD002718,101.88,52,BUY
3617,ORD003617,ORD003041,101.89,12,BUY
3619,ORD003619,ORD003618,100.58,1,BUY
3621,ORD003621,ORD003618,100.58,20,BUY
3622,ORD003622,ORD003620,99.71,22,SELL
3625,ORD003625,ORD003620,99.71,32,SELL
3625,ORD003625,ORD003624,99.06,2,SELL
3626,ORD003626,ORD003623,99.89,38,BUY
3630,ORD003630,ORD003623,99.89,24,BUY
3632,ORD003632,ORD003623,99.89,15,BUY
3632,ORD003632,ORD003618,100.58,56,BUY
3633,ORD003633,ORD003618,100.58,12,BUY
3633,ORD003633,ORD003627,101.69,15,BUY
3633,ORD003633,ORD003041,101.89,13,BUY
3633,ORD003633,ORD003488,101.90,3,BUY
3634,ORD003634,ORD003488,101.90,63,BUY
3635,ORD003635,ORD003488,101.90,29,BUY
3638,ORD003638,ORD003636,99.56,10,SELL
3638,ORD003638,ORD003624,99.06,77,SELL
3638,ORD003638,ORD003629,98.99,11,SELL
3641,ORD003641,ORD003488,101.90,2,BUY
3641,ORD003641,ORD002678,101.93,4,BUY
3641,ORD003641,ORD003004,101.93,19,BUY
3642,ORD003642,ORD003004,101.93,23,BUY
3642,ORD003642,ORD002856,101.95,46,BUY
3645,ORD003645,ORD003643,99.87,15,SELL
3648,ORD003648,ORD003646,100.15,11,BUY
3648,ORD003648,ORD002856,101.95,38,BUY
3648,ORD003648,ORD003446,101.95,49,BUY
3649,ORD003649,ORD003446,101.95,12,BUY
3649,ORD003649,ORD003364,101.96,1,BUY
3649,ORD003649,ORD003070,101.97,30,BUY
3649,ORD003649,ORD003137,101.97,18,BUY
3652,ORD003652,ORD003643,99.87,44,SELL
3654,ORD003654,ORD003643,99.87,19,SELL
3654,ORD003654,ORD003640,99.81,11,SELL
3654,ORD003654,ORD003647,99.44,5,SELL
3655,ORD003655,ORD003647,99.44,7,SELL
3659,ORD003659,ORD003653,100.51,8,BUY
3664,ORD003664,ORD003661,100.29,83,SELL
3665,ORD003665,ORD003661,100.29,12,SELL
3665,ORD003665,ORD003660,100.16,33,SELL
3665,ORD003665,ORD003647,99.44,42,SELL
3667,ORD003667,ORD003647,99.44,8,SELL
3667,ORD003667,ORD003663,99.18,13,SELL
3669,ORD003669,ORD003666,100.24,22,BUY
3669,ORD003669,ORD003653,100.51,65,BUY
3669,ORD003669,ORD003658,101.47,3,BUY
3669,ORD003669,ORD003137,101.97,3,BUY
3670,ORD003670,ORD003663,99.18,19,SELL
3670,ORD003670,ORD003629,98.99,21,SELL
3671,ORD003671,ORD003629,98.99,6,SELL
3675,ORD003675,ORD003629,98.99,46,SELL
3675,ORD003675,ORD003656,98.94,6,SELL
3675,ORD003675,ORD003674,98.92,42,SELL
3677,ORD003677,ORD003674,98.92,28,SELL
3677,ORD003677,ORD003637,98.80,8,SELL
3681,ORD003681,ORD003672,101.08,21,BUY
3681,ORD003681,ORD003680,101.24,61,BUY
3682,ORD003682,ORD003678,99.83,28,SELL
3683,ORD003683,ORD003678,99.83,20,SELL
3683,ORD003683,ORD003637,98.80,14,SELL
3683,ORD003683,ORD003679,98.69,34,SELL
3690,ORD003690,ORD003689,99.60,53,BUY
3690,ORD003690,ORD003684,99.81,26,BUY
3696,ORD003696,ORD003695,99.31,2,SELL
3696,ORD003696,ORD003694,98.84,54,SELL
3696,ORD003696,ORD003679,98.69,26,SELL
3700,ORD003700,ORD003684,99.81,68,BUY
3701,ORD003701,ORD003700,100.18,14,SELL
3701,ORD003701,ORD003679,98.69,24,SELL
3703,ORD003703,ORD003679,98.69,9,SELL
3703,ORD003703,ORD003631,98.60,7,SELL
3703,ORD003703,ORD003628,98.57,77,SELL
3705,ORD003705,ORD003704,99.26,10,SELL
3705,ORD003705,ORD003628,98.57,13,SELL
3705,ORD003705,ORD003693,98.52,4,SELL
3705,ORD003705,ORD003614,98.49,12,SELL
3705,ORD003705,ORD003688,98.49,15,SELL
3708,ORD003708,ORD003688,98.49,13,SELL
3708,ORD003708,ORD003613,98.48,21,SELL
3708,ORD003708,ORD003598,98.26,17,SELL
3710,ORD003710,ORD003707,99.61,8,BUY
3711,ORD003711,ORD003707,99.61,39,BUY
3711,ORD003711,ORD003691,100.32,12,BUY
3713,ORD003713,ORD003712,99.91,50,SELL
3713,ORD003713,ORD003598,98.26,1,SELL
3713,ORD003713,ORD003709,98.24,45,SELL
3716,ORD003716,ORD003714,98.64,44,SELL
3716,ORD003716,ORD003709,98.24,28,SELL
3717,ORD003717,ORD003715,99.96,34,BUY
3718,ORD003718,ORD003715,99.96,39,BUY
3719,ORD003719,ORD003715,99.96,1,BUY
3719,ORD003719,ORD003691,100.32,38,BUY
3719,ORD003719,ORD003699,100.36,8,BUY
3719,ORD003719,ORD003702,100.36,4,BUY
3720,ORD003720,ORD003719,100.46,49,SELL
3720,ORD003720,ORD003709,98.24,23,SELL
3720,ORD003720,ORD003685,98.23,14,SELL
3721,ORD003721,ORD003680,101.24,26,BUY
3721,ORD003721,ORD003706,101.24,2,BUY
3728,ORD003728,ORD003724,98.71,24,SELL
3728,ORD003728,ORD003685,98.23,43,SELL
3732,ORD003732,ORD003723,99.55,7,BUY
3732,ORD003732,ORD003722,99.81,14,BUY
3732,ORD003732,ORD003730,100.24,79,BUY
3733,ORD003733,ORD003730,100.24,19,BUY
3734,ORD003734,ORD003685,98.23,35,SELL
3734,ORD003734,ORD003548,98.20,7,SELL
3734,ORD003734,ORD003657,98.13,27,SELL
3734,ORD003734,ORD003557,98.04,3,SELL
3735,ORD003735,ORD003730,100.24,1,BUY
3735,ORD003735,ORD003726,100.93,49,BUY
3735,ORD003735,ORD003725,100.96,22,BUY
3735,ORD003735,ORD003729,101.09,18,BUY
3742,ORD003742,ORD003741,100.45,1,SELL
3743,ORD003743,ORD003739,98.55,71,SELL
3744,ORD003744,ORD003742,99.79,18,BUY
3744,ORD003744,ORD003737,100.64,54,BUY
3744,ORD003744,ORD003729,101.09,26,BUY
3745,ORD003745,ORD003729,101.09,29,BUY
3745,ORD003745,ORD003727,101.10,6,BUY
3747,ORD003747,ORD003746,100.36,62,BUY
3752,ORD003752,ORD003751,100.18,6,BUY
3752,ORD003752,ORD003746,100.36,19,BUY
3752,ORD003752,ORD003727,101.10,4,BUY
3755,ORD003755,ORD003727,101.10,88,BUY
3755,ORD003755,ORD003706,101.24,10,BUY
3756,ORD003756,ORD003706,101.24,82,BUY
3756,ORD003756,ORD003692,101.30,4,BUY
3762,ORD003762,ORD003748,99.71,19,SELL
3763,ORD003763,ORD003761,99.30,64,SELL
3764,ORD003764,ORD003761,99.30,8,SELL
3768,ORD003768,ORD003762,99.63,9,BUY
3769,ORD003769,ORD003761,99.30,3,SELL
3769,ORD003769,ORD003750,99.00,20,SELL
3769,ORD003769,ORD003766,98.86,45,SELL
3770,ORD003770,ORD003766,98.86,25,SELL
3771,ORD003771,ORD003766,98.86,2,SELL
3771,ORD003771,ORD003760,98.80,15,SELL
3772,ORD003772,ORD003760,98.80,22,SELL
3773,ORD003773,ORD003760,98.80,22,SELL
3773,ORD003773,ORD003759,98.70,38,SELL
3773,ORD003773,ORD003739,98.55,10,SELL
3774,ORD003774,ORD003739,98.55,5,SELL
3774,ORD003774,ORD003738,98.43,17,SELL
3776,ORD003776,ORD003738,98.43,11,SELL
3776,ORD003776,ORD003557,98.04,25,SELL
3776,ORD003776,ORD003651,98.01,30,SELL
3777,ORD003777,ORD003651,98.01,4,SELL
3777,ORD003777,ORD003775,98.00,15,SELL
3782,ORD003782,ORD003762,99.63,20,BUY
3782,ORD003782,ORD003692,101.30,17,BUY
3783,ORD003783,ORD003692,101.30,47,BUY
3783,ORD003783,ORD003765,101.32,41,BUY
3784,ORD003784,ORD003765,101.32,57,BUY
3784,ORD003784,ORD003686,101.47,12,BUY
3788,ORD003788,ORD003787,100.97,24,BUY
3788,ORD003788,ORD003686,101.47,30,BUY
3790,ORD003790,ORD003785,99.85,55,SELL
3794,ORD003794,ORD003792,100.49,53,SELL
3794,ORD003794,ORD003785,99.85,9,SELL
3795,ORD003795,ORD003779,99.36,16,SELL
3796,ORD003796,ORD003794,99.56,28,BUY
3796,ORD003796,ORD003789,100.73,36,BUY
3798,ORD003798,ORD003789,100.73,19,BUY
3799,ORD003799,ORD003789,100.73,39,BUY
3799,ORD003799,ORD003686,101.47,28,BUY
3799,ORD003799,ORD003731,101.48,14,BUY
3800,ORD003800,ORD003731,101.48,11,BUY
3800,ORD003800,ORD003797,101.52,2,BUY
3800,ORD003800,ORD003697,101.56,38,BUY
3801,ORD003801,ORD003779,99.36,24,SELL
3801,ORD003801,ORD003791,99.35,15,SELL
3801,ORD003801,ORD003781,98.74,4,SELL
3804,ORD003804,ORD003802,101.22,51,BUY
3807,ORD003807,ORD003806,100.85,5,BUY
3813,ORD003813,ORD003803,99.93,23,SELL
3814,ORD003814,ORD003808,99.73,30,SELL
3814,ORD003814,ORD003805,99.34,32,SELL
3815,ORD003815,ORD003810,100.25,78,BUY
3815,ORD003815,ORD003806,100.85,1,BUY
3817,ORD003817,ORD003805,99.34,56,SELL
3817,ORD003817,ORD003781,98.74,2,SELL
3817,ORD003817,ORD003811,98.71,11,SELL
3821,ORD003821,ORD003820,99.60,24,BUY
3822,ORD003822,ORD003820,99.60,59,BUY
3822,ORD003822,ORD003806,100.85,31,BUY
3826,ORD003826,ORD003823,100.17,24,SELL
3827,ORD003827,ORD003823,100.17,51,SELL
3831,ORD003831,ORD003823,100.17,22,SELL
3831,ORD003831,ORD003829,99.85,12,SELL
3832,ORD003832,ORD003829,99.85,23,SELL
3832,ORD003832,ORD003818,99.44,56,SELL
3832,ORD003832,ORD003811,98.71,19,SELL
3833,ORD003833,ORD003811,98.71,28,SELL
3833,ORD003833,ORD003830,98.49,16,SELL
3834,ORD003834,ORD003824,100.33,59,BUY
3834,ORD003834,ORD003806,100.85,17,BUY
3835,ORD003835,ORD003806,100.85,16,BUY
3835,ORD003835,ORD003809,101.00,62,BUY
3836,ORD003836,ORD003830,98.49,58,SELL
3836,ORD003836,ORD003780,98.42,7,SELL
3837,ORD003837,ORD003780,98.42,4,SELL
3840,ORD003840,ORD003809,101.00,27,BUY
3840,ORD003840,ORD003828,101.03,13,BUY
3844,ORD003844,ORD003841,100.23,5,SELL
3845,ORD003845,ORD003841,100.23,40,SELL
3846,ORD003846,ORD003841,100.23,29,SELL
3846,ORD003846,ORD003842,99.50,13,SELL
3847,ORD003847,ORD003828,101.03,11,BUY
3847,ORD003847,ORD003802,101.22,1,BUY
3847,ORD003847,ORD003812,101.38,5,BUY
3847,ORD003847,ORD003839,101.43,37,BUY
3847,ORD003847,ORD003697,101.56,39,BUY
3847,ORD003847,ORD003757,101.56,1,BUY
3849,ORD003849,ORD003842,99.50,9,SELL
3849,ORD003849,ORD003848,99.19,32,SELL
3852,ORD003852,ORD003757,101.56,3,BUY
3852,ORD003852,ORD003767,101.57,43,BUY
3855,ORD003855,ORD003854,101.01,17,BUY
3856,ORD003856,ORD003851,99.61,14,SELL
3856,ORD003856,ORD003848,99.19,4,SELL
3857,ORD003857,ORD003848,99.19,32,SELL
3857,ORD003857,ORD003780,98.42,10,SELL
3859,ORD003859,ORD003858,100.62,57,BUY
3859,ORD003859,ORD003767,101.57,7,BUY
3859,ORD003859,ORD003673,101.67,6,BUY
3859,ORD003859,ORD003698,101.71,21,BUY
3863,ORD003863,ORD003861,100.55,47,BUY
3863,ORD003863,ORD003862,101.60,32,BUY
3866,ORD003866,ORD003862,101.60,5,BUY
3866,ORD003866,ORD003698,101.71,35,BUY
3869,ORD003869,ORD003867,100.20,1,SELL
3870,ORD003870,ORD003867,100.20,9,SELL
3870,ORD003870,ORD003868,100.06,15,SELL
3870,ORD003870,ORD003864,99.07,3,SELL
3873,ORD003873,ORD003864,99.07,40,SELL
3873,ORD003873,ORD003780,98.42,49,SELL
3874,ORD003874,ORD003871,99.96,13,BUY
3874,ORD003874,ORD003872,100.81,50,BUY
3874,ORD003874,ORD003698,101.71,19,BUY
3877,ORD003877,ORD003875,99.87,1,BUY
3881,ORD003881,ORD003698,101.71,13,BUY
3881,ORD003881,ORD003860,101.73,36,BUY
3881,ORD003881,ORD003740,101.75,22,BUY
3884,ORD003884,ORD003877,100.02,13,SELL
3884,ORD003884,ORD003882,99.92,21,SELL
3886,ORD003886,ORD003885,100.16,18,BUY
3886,ORD003886,ORD003740,101.75,45,BUY
3886,ORD003886,ORD003754,101.77,17,BUY
3887,ORD003887,ORD003882,99.92,31,SELL
3887,ORD003887,ORD003879,99.56,8,SELL
3887,ORD003887,ORD003880,99.30,46,SELL
3888,ORD003888,ORD003754,101.77,33,BUY
3888,ORD003888,ORD003853,101.87,16,BUY
3888,ORD003888,ORD003838,101.89,22,BUY
3890,ORD003890,ORD003889,101.11,23,BUY
3890,ORD003890,ORD003838,101.89,50,BUY
3890,ORD003890,ORD003816,101.91,9,BUY
3890,ORD003890,ORD003749,101.95,10,BUY
3895,ORD003895,ORD003894,100.96,22,BUY
3896,ORD003896,ORD003891,100.32,42,SELL
3897,ORD003897,ORD003896,100.11,32,BUY
3897,ORD003897,ORD003894,100.96,8,BUY
3898,ORD003898,ORD003894,100.96,52,BUY
3898,ORD003898,ORD003893,101.89,31,BUY
3899,ORD003899,ORD003892,99.42,51,SELL
3902,ORD003902,ORD003892,99.42,28,SELL
3902,ORD003902,ORD003880,99.30,8,SELL
3902,ORD003902,ORD003876,98.72,9,SELL
3902,ORD003902,ORD003900,98.65,29,SELL
3903,ORD003903,ORD003901,101.31,24,BUY
3903,ORD003903,ORD003893,101.89,19,BUY
3906,ORD003906,ORD003905,101.54,4,BUY
3907,ORD003907,ORD003905,101.54,14,BUY
3907,ORD003907,ORD003904,101.78,33,BUY
3910,ORD003910,ORD003900,98.65,4,SELL
3910,ORD003910,ORD003883,98.44,23,SELL
3913,ORD003913,ORD003911,100.39,31,BUY
3913,ORD003913,ORD003912,101.50,5,BUY
3915,ORD003915,ORD003914,99.61,9,SELL
3917,ORD003917,ORD003912,101.50,20,BUY
3919,ORD003919,ORD003912,101.50,26,BUY
3920,ORD003920,ORD003912,101.50,26,BUY
3921,ORD003921,ORD003916,100.18,74,SELL
3921,ORD003921,ORD003918,99.82,14,SELL
3924,ORD003924,ORD003912,101.50,16,BUY
3925,ORD003925,ORD003918,99.82,62,SELL
3925,ORD003925,ORD003914,99.61,35,SELL
3926,ORD003926,ORD003912,101.50,4,BUY
3926,ORD003926,ORD003904,101.78,60,BUY
3926,ORD003926,ORD003909,101.85,35,BUY
3927,ORD003927,ORD003909,101.85,25,BUY
3927,ORD003927,ORD003893,101.89,24,BUY
3929,ORD003929,ORD003914,99.61,30,SELL
3929,ORD003929,ORD003883,98.44,1,SELL
3929,ORD003929,ORD003908,98.43,6,SELL
3929,ORD003929,ORD003780,98.42,5,SELL
3929,ORD003929,ORD003825,98.42,2,SELL
3931,ORD003931,ORD003930,99.99,74,BUY
3932,ORD003932,ORD003825,98.42,68,SELL
3932,ORD003932,ORD003819,98.32,1,SELL
3935,ORD003935,ORD003934,99.76,37,BUY
3937,ORD003937,ORD003934,99.76,61,BUY
3937,ORD003937,ORD003930,99.99,6,BUY
3938,ORD003938,ORD003893,101.89,20,BUY
3938,ORD003938,ORD003749,101.95,17,BUY
3942,ORD003942,ORD003937,100.15,7,SELL
3942,ORD003942,ORD003939,99.48,82,SELL
3944,ORD003944,ORD003939,99.48,8,SELL
3944,ORD003944,ORD003943,98.57,38,SELL
3945,ORD003945,ORD003943,98.57,21,SELL
3945,ORD003945,ORD003941,98.54,77,SELL
3947,ORD003947,ORD003940,101.60,9,BUY
3947,ORD003947,ORD003749,101.95,53,BUY
3948,ORD003948,ORD003946,98.65,10,SELL
3948,ORD003948,ORD003941,98.54,9,SELL
3948,ORD003948,ORD003819,98.32,60,SELL
