sequence,order_id,type,side,price,quantity
2202,ORD001760,CANCEL,,,
2203,ORD002203,MARKET,BUY,,6
2204,ORD000970,CANCEL,,,
2205,ORD002114,CANCEL,,,
2206,ORD002206,MARKET,BUY,,29
2207,ORD001251,CANCEL,,,
2208,ORD002208,LIMIT,SELL,100.06,88
2209,ORD002209,LIMIT,BUY,100.48,29
2210,ORD000936,CANCEL,,,
2211,ORD002211,LIMIT,SELL,101.81,11
2212,ORD002212,LIMIT,BUY,99.33,77
2213,ORD001250,CANCEL,,,
2214,ORD001724,CANCEL,,,
2215,ORD002215,LIMIT,SELL,99.76,64
2216,ORD002216,LIMIT,SELL,101.28,10
2217,ORD002217,LIMIT,BUY,98.37,19
2218,ORD002218,LIMIT,SELL,99.78,55
2219,ORD002219,LIMIT,SELL,100.31,17
2220,ORD001167,CANCEL,,,
2221,ORD002221,LIMIT,SELL,101.23,53
2222,ORD002222,LIMIT,SELL,101.86,32
2223,ORD002223,LIMIT,SELL,100.73,69
2224,ORD002224,MARKET,SELL,,92
2225,ORD002225,LIMIT,BUY,98.59,1
2226,ORD002226,LIMIT,BUY,99.18,18
2227,ORD002227,LIMIT,BUY,98.9,100
2228,ORD002228,LIMIT,SELL,101.59,71
2229,ORD002229,LIMIT,SELL,101.57,8
2230,ORD002230,LIMIT,BUY,99.76,49
2231,ORD002231,LIMIT,SELL,101.25,85
2232,ORD002232,LIMIT,SELL,101.68,4
2233,ORD000550,CANCEL,,,
2234,ORD000353,CANCEL,,,
2235,ORD002024,CANCEL,,,
2236,ORD002236,LIMIT,BUY,99.17,18
2237,ORD002237,LIMIT,SELL,101.31,57
2238,ORD002238,LIMIT,BUY,98.39,83
2239,ORD001892,CANCEL,,,
2240,ORD000601,CANCEL,,,
2241,ORD002033,CANCEL,,,
2242,ORD002242,LIMIT,SELL,101.57,74
2243,ORD002243,LIMIT,BUY,98.39,12
2244,ORD002244,LIMIT,BUY,99.0,8
2245,ORD002245,LIMIT,BUY,100.44,78
2246,ORD002246,LIMIT,SELL,101.13,52
2247,ORD002247,MARKET,BUY,,48
2248,ORD002248,LIMIT,BUY,98.26,47
2249,ORD002249,MARKET,SELL,,37
2250,ORD000441,CANCEL,,,
2251,ORD001598,CANCEL,,,
2252,ORD002171,CANCEL,,,
2253,ORD002253,LIMIT,BUY,98.08,35
2254,ORD001549,CANCEL,,,
2255,ORD002255,MARKET,SELL,,41
2256,ORD001004,CANCEL,,,
2257,ORD001110,CANCEL,,,
2258,ORD002258,LIMIT,SELL,100.29,51
2259,ORD002259,LIMIT,BUY,98.24,53
2260,ORD002260,LIMIT,BUY,99.94,4
2261,ORD002261,LIMIT,SELL,101.67,5
2262,ORD002262,LIMIT,BUY,98.2,81
2263,ORD001841,CANCEL,,,
2264,ORD002264,LIMIT,BUY,99.64,99
2265,ORD002265,LIMIT,SELL,99.83,38
2266,ORD002266,MARKET,SELL,,92
2267,ORD002267,LIMIT,SELL,101.99,78
2268,ORD000584,CANCEL,,,
2269,ORD002269,MARKET,SELL,,2
2270,ORD002118,CANCEL,,,
2271,ORD002271,LIMIT,BUY,99.14,22
2272,ORD002272,MARKET,BUY,,74
2273,ORD002273,MARKET,BUY,,91
2274,ORD002274,LIMIT,SELL,101.95,98
2275,ORD002275,LIMIT,BUY,100.43,63
2276,ORD002100,CANCEL,,,
2277,ORD002277,LIMIT,SELL,101.79,17
2278,ORD002278,LIMIT,SELL,101.21,65
2279,ORD002279,LIMIT,BUY,99.61,95
2280,ORD002280,LIMIT,BUY,98.26,49
2281,ORD001209,CANCEL,,,
2282,ORD002282,LIMIT,BUY,99.16,12
2283,ORD002283,LIMIT,SELL,101.75,60
2284,ORD000674,CANCEL,,,
2285,ORD002285,LIMIT,SELL,100.0,43
2286,ORD001079,CANCEL,,,
2287,ORD002287,LIMIT,SELL,101.35,15
2288,ORD002288,LIMIT,BUY,100.37,19
2289,ORD002289,LIMIT,SELL,101.97,100
2290,ORD002290,LIMIT,SELL,101.95,28
2291,ORD002120,CANCEL,,,
2292,ORD001928,CANCEL,,,
2293,ORD002293,LIMIT,SELL,99.94,19
2294,ORD001227,CANCEL,,,
2295,ORD002132,CANCEL,,,
2296,ORD002296,LIMIT,SELL,101.17,34
2297,ORD000272,CANCEL,,,
2298,ORD002181,CANCEL,,,
2299,ORD002299,LIMIT,SELL,100.37,54
2300,ORD002300,LIMIT,BUY,99.09,89
2301,ORD002301,LIMIT,BUY,100.23,26
2302,ORD001751,CANCEL,,,
2303,ORD002303,LIMIT,BUY,100.47,94
2304,ORD002304,MARKET,SELL,,59
2305,ORD002305,LIMIT,SELL,99.78,87
2306,ORD002306,LIMIT,BUY,100.36,17
2307,ORD002307,MARKET,BUY,,96
2308,ORD002308,LIMIT,SELL,101.44,77
2309,ORD002309,LIMIT,SELL,99.98,87
2310,ORD002310,LIMIT,BUY,98.91,39
2311,ORD002311,LIMIT,BUY,99.62,59
2312,ORD002312,LIMIT,SELL,100.86,67
2313,ORD002313,LIMIT,SELL,99.94,55
2314,ORD002314,LIMIT,BUY,98.95,85
2315,ORD002315,LIMIT,SELL,101.26,13
2316,ORD002316,MARKET,BUY,,3
2317,ORD002317,LIMIT,SELL,101.37,80
2318,ORD002318,LIMIT,BUY,99.26,5
2319,ORD002319,LIMIT,SELL,101.44,71
2320,ORD002320,LIMIT,BUY,100.38,45
2321,ORD002321,LIMIT,SELL,101.55,91
2322,ORD002322,MARKET,SELL,,48
2323,ORD002323,LIMIT,SELL,101.15,40
2324,ORD002324,LIMIT,SELL,99.51,54
2325,ORD000157,CANCEL,,,
2326,ORD001168,CANCEL,,,
2327,ORD002327,LIMIT,SELL,101.9,56
2328,ORD002328,LIMIT,SELL,101.11,7
2329,ORD002329,LIMIT,SELL,101.09,94
2330,ORD002187,CANCEL,,,
2331,ORD002331,LIMIT,BUY,98.25,17
2332,ORD002332,LIMIT,SELL,101.07,34
2333,ORD002333,LIMIT,BUY,98.51,12
2334,ORD000079,CANCEL,,,
2335,ORD002335,MARKET,BUY,,91
2336,ORD002336,LIMIT,BUY,98.06,94
2337,ORD001344,CANCEL,,,
2338,ORD002338,LIMIT,SELL,101.13,29
2339,ORD002339,LIMIT,BUY,100.02,49
2340,ORD002340,LIMIT,BUY,100.34,81
2341,ORD001586,CANCEL,,,
2342,ORD002342,LIMIT,BUY,99.49,14
2343,ORD000914,CANCEL,,,
2344,ORD002344,MARKET,BUY,,47
2345,ORD002345,LIMIT,BUY,99.23,3
2346,ORD002346,LIMIT,SELL,99.69,88
2347,ORD002347,LIMIT,SELL,100.63,21
2348,ORD000075,CANCEL,,,
2349,ORD002349,LIMIT,BUY,98.86,45
2350,ORD002350,LIMIT,BUY,99.85,16
2351,ORD000183,CANCEL,,,
2352,ORD002352,LIMIT,BUY,98.91,28
2353,ORD000560,CANCEL,,,
2354,ORD002354,LIMIT,BUY,99.2,12
2355,ORD002355,LIMIT,SELL,101.52,56
2356,ORD002356,LIMIT,SELL,100.13,26
2357,ORD002357,LIMIT,SELL,99.76,99
2358,ORD002358,LIMIT,BUY,100.38,63
2359,ORD002359,LIMIT,SELL,101.37,41
2360,ORD002360,LIMIT,SELL,100.92,48
2361,ORD002361,LIMIT,BUY,100.22,66
2362,ORD002362,LIMIT,SELL,101.57,83
2363,ORD002363,LIMIT,SELL,99.79,42
2364,ORD002364,LIMIT,BUY,98.18,85
2365,ORD002365,LIMIT,BUY,98.31,41
2366,ORD002366,LIMIT,SELL,100.92,42
2367,ORD002367,LIMIT,BUY,99.5,68
2368,ORD002368,LIMIT,SELL,101.87,86
2369,ORD002183,CANCEL,,,
2370,ORD002370,LIMIT,SELL,100.3,26
2371,ORD001442,CANCEL,,,
2372,ORD002372,LIMIT,SELL,99.81,22
2373,ORD002373,LIMIT,SELL,99.55,3
2374,ORD002374,LIMIT,BUY,98.71,52
2375,ORD001518,CANCEL,,,
2376,ORD002376,LIMIT,BUY,98.04,61
2377,ORD002021,CANCEL,,,
2378,ORD002378,LIMIT,SELL,101.38,52
2379,ORD001976,CANCEL,,,
2380,ORD002380,LIMIT,BUY,99.74,59
2381,ORD002381,LIMIT,BUY,100.34,14
2382,ORD000259,CANCEL,,,
2383,ORD002383,LIMIT,BUY,98.81,89
2384,ORD002384,LIMIT,BUY,98.48,48
2385,ORD002385,LIMIT,BUY,100.17,34
2386,ORD002386,LIMIT,BUY,100.37,10
2387,ORD002387,LIMIT,SELL,99.93,18
2388,ORD002388,LIMIT,BUY,100.15,97
2389,ORD002389,LIMIT,SELL,101.17,67
2390,ORD002390,LIMIT,SELL,101.94,42
2391,ORD002391,LIMIT,SELL,100.16,38
2392,ORD002392,LIMIT,SELL,101.68,85
2393,ORD002393,LIMIT,BUY,98.19,64
2394,ORD000172,CANCEL,,,
2395,ORD002395,LIMIT,SELL,99.97,14
2396,ORD002396,LIMIT,SELL,100.28,59
2397,ORD002397,LIMIT,BUY,98.55,47
2398,ORD002398,LIMIT,SELL,100.78,100
2399,ORD002399,LIMIT,BUY,98.41,40
2400,ORD002400,LIMIT,BUY,100.19,96
2401,ORD000207,CANCEL,,,
2402,ORD002402,LIMIT,BUY,99.19,68
2403,ORD002403,LIMIT,SELL,100.88,46
2404,ORD002404,LIMIT,BUY,99.08,43
2405,ORD001542,CANCEL,,,
2406,ORD002406,LIMIT,BUY,99.83,55
2407,ORD001190,CANCEL,,,
2408,ORD002408,LIMIT,SELL,100.73,56
2409,ORD000443,CANCEL,,,
2410,ORD002410,LIMIT,BUY,98.13,5
2411,ORD002411,MARKET,BUY,,13
2412,ORD002412,LIMIT,SELL,99.75,94
2413,ORD002413,LIMIT,SELL,99.93,27
2414,ORD002414,LIMIT,SELL,100.22,1
2415,ORD002402,CANCEL,,,
2416,ORD002416,LIMIT,SELL,101.63,89
2417,ORD002417,LIMIT,SELL,99.92,43
2418,ORD002418,LIMIT,BUY,99.67,55
2419,ORD002419,LIMIT,BUY,100.2,22
2420,ORD002420,LIMIT,BUY,100.42,75
2421,ORD001455,CANCEL,,,
2422,ORD002422,LIMIT,BUY,99.42,38
2423,ORD002423,LIMIT,BUY,99.94,13
2424,ORD002424,LIMIT,SELL,101.34,70
2425,ORD002425,LIMIT,SELL,100.65,46
2426,ORD002426,LIMIT,SELL,101.44,77
2427,ORD002427,LIMIT,SELL,101.32,3
2428,ORD002083,CANCEL,,,
2429,ORD002429,LIMIT,BUY,98.08,74
2430,ORD002430,LIMIT,SELL,101.36,25
2431,ORD002431,LIMIT,SELL,101.91,81
2432,ORD002432,LIMIT,SELL,101.69,23
2433,ORD002433,LIMIT,SELL,100.48,54
2434,ORD002434,LIMIT,SELL,99.6,67
2435,ORD002435,LIMIT,BUY,99.14,45
2436,ORD002436,LIMIT,BUY,99.71,60
2437,ORD002437,LIMIT,SELL,101.16,39
2438,ORD002438,LIMIT,BUY,98.04,6
2439,ORD002439,MARKET,BUY,,40
2440,ORD001867,CANCEL,,,
2441,ORD002441,MARKET,BUY,,18
2442,ORD002442,LIMIT,SELL,100.75,99
2443,ORD002443,LIMIT,BUY,98.36,94
2444,ORD000645,CANCEL,,,
2445,ORD002445,LIMIT,BUY,98.89,87
2446,ORD002446,LIMIT,SELL,101.76,34
2447,ORD002447,LIMIT,SELL,100.59,42
2448,ORD002448,LIMIT,BUY,98.5,18
2449,ORD002449,LIMIT,BUY,98.21,73
2450,ORD002450,LIMIT,SELL,100.44,56
2451,ORD002194,CANCEL,,,
2452,ORD002452,LIMIT,SELL,100.57,54
2453,ORD002453,MARKET,SELL,,72
2454,ORD002122,CANCEL,,,
2455,ORD000978,CANCEL,,,
2456,ORD002456,LIMIT,SELL,100.95,48
2457,ORD001637,CANCEL,,,
2458,ORD002012,CANCEL,,,
2459,ORD000099,CANCEL,,,
2460,ORD002460,LIMIT,SELL,99.71,35
2461,ORD002461,LIMIT,BUY,98.24,38
2462,ORD002462,LIMIT,SELL,99.8,75
2463,ORD002463,LIMIT,BUY,99.29,72
2464,ORD002464,LIMIT,SELL,101.74,82
2465,ORD002465,LIMIT,SELL,101.3,1
2466,ORD002466,LIMIT,BUY,98.0,78
2467,ORD002467,LIMIT,BUY,98.26,4
2468,ORD002468,LIMIT,SELL,101.82,39
2469,ORD002469,LIMIT,BUY,100.1,70
2470,ORD002470,LIMIT,SELL,101.04,56
2471,ORD000250,CANCEL,,,
2472,ORD001436,CANCEL,,,
2473,ORD001262,CANCEL,,,
2474,ORD002474,LIMIT,SELL,99.75,76
2475,ORD002475,LIMIT,SELL,101.24,14
2476,ORD002476,LIMIT,SELL,100.21,16
2477,ORD002477,LIMIT,BUY,98.09,84
2478,ORD002478,MARKET,SELL,,46
2479,ORD002479,LIMIT,SELL,100.65,2
2480,ORD002480,LIMIT,SELL,101.65,27
2481,ORD002481,LIMIT,SELL,99.94,20
2482,ORD002482,LIMIT,SELL,101.65,18
2483,ORD002483,LIMIT,SELL,99.67,83
2484,ORD002484,LIMIT,SELL,99.95,91
2485,ORD002485,LIMIT,SELL,100.31,75
2486,ORD002486,MARKET,SELL,,4
2487,ORD002487,LIMIT,BUY,99.66,64
2488,ORD002488,LIMIT,SELL,100.08,99
2489,ORD002489,LIMIT,BUY,100.2,94
2490,ORD002490,LIMIT,SELL,99.65,33
2491,ORD000598,CANCEL,,,
2492,ORD002492,LIMIT,SELL,101.6,23
2493,ORD002493,LIMIT,SELL,101.97,74
2494,ORD002494,LIMIT,BUY,99.09,37
2495,ORD002495,LIMIT,BUY,99.32,25
2496,ORD000294,CANCEL,,,
2497,ORD002497,LIMIT,BUY,100.03,1
2498,ORD002498,LIMIT,SELL,101.66,44
2499,ORD002404,CANCEL,,,
2500,ORD001291,CANCEL,,,
2501,ORD002501,LIMIT,SELL,100.39,72
2502,ORD002502,LIMIT,BUY,99.56,10
2503,ORD002503,LIMIT,BUY,98.75,16
2504,ORD002504,LIMIT,BUY,98.83,29
2505,ORD002505,LIMIT,SELL,100.13,91
2506,ORD002506,LIMIT,BUY,98.19,74
2507,ORD002507,LIMIT,SELL,99.64,90
2508,ORD002508,LIMIT,SELL,101.96,84
2509,ORD001828,CANCEL,,,
2510,ORD002510,LIMIT,BUY,99.91,18
2511,ORD002511,LIMIT,SELL,101.16,8
2512,ORD002512,LIMIT,BUY,99.41,79
2513,ORD002513,LIMIT,BUY,98.18,54
2514,ORD002514,LIMIT,BUY,99.2,17
2515,ORD002515,LIMIT,BUY,99.24,29
2516,ORD002516,LIMIT,SELL,101.45,30
2517,ORD000491,CANCEL,,,
2518,ORD001243,CANCEL,,,
2519,ORD002519,LIMIT,SELL,101.34,71
2520,ORD002520,LIMIT,SELL,101.24,56
2521,ORD002521,LIMIT,BUY,98.29,79
2522,ORD002522,LIMIT,SELL,100.36,8
2523,ORD002523,LIMIT,BUY,98.57,96
2524,ORD002524,LIMIT,BUY,98.04,93
2525,ORD002525,MARKET,BUY,,17
2526,ORD002526,MARKET,SELL,,45
2527,ORD002527,LIMIT,BUY,98.32,51
2528,ORD002528,LIMIT,BUY,98.19,70
2529,ORD002529,LIMIT,SELL,101.65,57
2530,ORD002530,LIMIT,SELL,100.23,84
2531,ORD002531,LIMIT,SELL,100.85,14
2532,ORD002108,CANCEL,,,
2533,ORD002533,LIMIT,SELL,100.01,18
2534,ORD002534,LIMIT,BUY,99.38,16
2535,ORD002535,MARKET,BUY,,31
2536,ORD002536,LIMIT,SELL,99.55,5
2537,ORD002537,LIMIT,SELL,101.91,8
2538,ORD002538,LIMIT,SELL,101.66,50
2539,ORD002539,LIMIT,BUY,98.46,56
2540,ORD002540,MARKET,SELL,,98
2541,ORD002541,LIMIT,BUY,99.89,44
2542,ORD002542,LIMIT,SELL,100.98,97
2543,ORD002188,CANCEL,,,
2544,ORD002544,LIMIT,BUY,99.38,93
2545,ORD002545,LIMIT,SELL,101.84,60
2546,ORD002546,LIMIT,SELL,100.45,96
2547,ORD002547,LIMIT,BUY,98.04,88
2548,ORD002548,LIMIT,BUY,99.93,38
2549,ORD002549,MARKET,SELL,,36
2550,ORD002550,LIMIT,SELL,101.53,78
2551,ORD001710,CANCEL,,,
2552,ORD002552,LIMIT,SELL,101.62,57
2553,ORD002553,MARKET,SELL,,5
2554,ORD002554,LIMIT,SELL,100.89,53
2555,ORD000656,CANCEL,,,
2556,ORD002556,LIMIT,SELL,100.6,34
2557,ORD002557,LIMIT,SELL,100.74,30
2558,ORD002558,LIMIT,BUY,99.64,30
2559,ORD000391,CANCEL,,,
2560,ORD002452,CANCEL,,,
2561,ORD002561,MARKET,SELL,,92
2562,ORD002562,LIMIT,SELL,99.54,46
2563,ORD002563,LIMIT,BUY,98.87,10
2564,ORD002564,LIMIT,BUY,98.59,42
2565,ORD002565,MARKET,SELL,,55
2566,ORD002566,MARKET,BUY,,78
2567,ORD002567,LIMIT,SELL,101.74,48
2568,ORD002568,LIMIT,SELL,99.9,6
2569,ORD002569,LIMIT,BUY,98.06,78
2570,ORD002570,LIMIT,SELL,101.45,66
2571,ORD002571,LIMIT,SELL,100.45,75
2572,ORD001026,CANCEL,,,
2573,ORD002573,LIMIT,BUY,100.4,29
2574,ORD002574,LIMIT,SELL,99.8,68
2575,ORD002575,LIMIT,SELL,100.8,41
2576,ORD002576,LIMIT,SELL,100.32,99
2577,ORD002577,LIMIT,BUY,99.87,15
2578,ORD002578,LIMIT,SELL,101.7,47
2579,ORD002450,CANCEL,,,
2580,ORD001935,CANCEL,,,
2581,ORD002581,LIMIT,BUY,99.05,73
2582,ORD002582,LIMIT,BUY,98.61,53
2583,ORD002583,LIMIT,BUY,99.99,44
2584,ORD002584,LIMIT,BUY,99.26,19
2585,ORD002585,LIMIT,BUY,100.19,2
2586,ORD002148,CANCEL,,,
2587,ORD002587,LIMIT,SELL,99.82,5
2588,ORD002588,LIMIT,BUY,100.47,17
2589,ORD002589,LIMIT,SELL,100.39,52
2590,ORD002590,LIMIT,BUY,98.3,44
2591,ORD002591,LIMIT,BUY,98.11,95
2592,ORD002592,LIMIT,SELL,101.08,95
2593,ORD002593,LIMIT,SELL,101.25,94
2594,ORD002474,CANCEL,,,
2595,ORD000117,CANCEL,,,
2596,ORD002596,LIMIT,SELL,100.63,42
2597,ORD002597,LIMIT,SELL,99.74,39
2598,ORD002598,LIMIT,BUY,100.24,75
2599,ORD002599,LIMIT,SELL,100.46,97
2600,ORD001005,CANCEL,,,
2601,ORD001322,CANCEL,,,
2602,ORD002602,LIMIT,SELL,101.04,13
2603,ORD002603,LIMIT,BUY,98.68,57
2604,ORD002604,LIMIT,BUY,100.29,78
2605,ORD002605,LIMIT,BUY,98.35,27
2606,ORD002606,MARKET,BUY,,6
2607,ORD002607,MARKET,BUY,,4
2608,ORD002608,LIMIT,SELL,100.93,94
2609,ORD002609,LIMIT,BUY,98.74,15
2610,ORD002610,LIMIT,BUY,99.08,34
2611,ORD000982,CANCEL,,,
2612,ORD002612,LIMIT,BUY,100.01,96
2613,ORD002613,LIMIT,BUY,99.27,36
2614,ORD002614,LIMIT,BUY,98.79,5
2615,ORD002615,LIMIT,SELL,100.9,81
2616,ORD000125,CANCEL,,,
2617,ORD002617,LIMIT,SELL,100.05,26
2618,ORD002618,LIMIT,BUY,98.47,64
2619,ORD002619,LIMIT,BUY,98.22,67
2620,ORD002620,MARKET,BUY,,9
2621,ORD002621,LIMIT,BUY,98.1,89
2622,ORD002622,LIMIT,SELL,100.09,45
2623,ORD002623,LIMIT,BUY,100.1,38
2624,ORD002624,LIMIT,SELL,100.48,46
2625,ORD002625,MARKET,SELL,,15
2626,ORD002626,LIMIT,SELL,100.62,32
2627,ORD002627,LIMIT,BUY,100.39,85
2628,ORD002084,CANCEL,,,
2629,ORD002629,LIMIT,SELL,101.66,77
2630,ORD002630,MARKET,BUY,,35
2631,ORD002631,MARKET,SELL,,99
2632,ORD002632,LIMIT,SELL,101.52,55
2633,ORD002633,LIMIT,BUY,99.82,44
2634,ORD002634,LIMIT,BUY,99.02,74
2635,ORD002635,LIMIT,BUY,98.28,79
2636,ORD002636,LIMIT,BUY,98.05,93
2637,ORD002000,CANCEL,,,
2638,ORD001832,CANCEL,,,
2639,ORD002639,LIMIT,BUY,99.3,47
2640,ORD002640,LIMIT,BUY,98.99,92
2641,ORD002641,LIMIT,BUY,98.83,28
2642,ORD002642,LIMIT,BUY,98.09,3
2643,ORD002643,LIMIT,BUY,99.98,6
2644,ORD001701,CANCEL,,,
2645,ORD001483,CANCEL,,,
2646,ORD000920,CANCEL,,,
2647,ORD002647,LIMIT,SELL,99.83,95
2648,ORD002648,MARKET,BUY,,65
2649,ORD002649,MARKET,SELL,,96
2650,ORD002650,MARKET,BUY,,76
2651,ORD002651,LIMIT,BUY,100.15,42
2652,ORD002652,LIMIT,BUY,99.15,13
2653,ORD002653,LIMIT,SELL,100.57,29
2654,ORD002654,LIMIT,SELL,101.77,69
2655,ORD002655,MARKET,SELL,,64
2656,ORD002656,LIMIT,SELL,101.29,58
2657,ORD002657,LIMIT,BUY,98.58,48
2658,ORD002658,LIMIT,BUY,98.83,81
2659,ORD002659,LIMIT,BUY,98.52,63
2660,ORD002660,LIMIT,BUY,99.54,61
2661,ORD002661,MARKET,BUY,,64
2662,ORD002662,LIMIT,SELL,101.59,5
2663,ORD002663,LIMIT,SELL,100.17,27
2664,ORD002664,LIMIT,SELL,100.28,84
2665,ORD002665,LIMIT,SELL,100.79,95
2666,ORD002666,LIMIT,BUY,99.06,10
2667,ORD002667,LIMIT,BUY,99.87,22
2668,ORD000864,CANCEL,,,
2669,ORD002185,CANCEL,,,
2670,ORD002670,LIMIT,SELL,101.69,54
2671,ORD002671,LIMIT,SELL,101.99,93
2672,ORD002672,LIMIT,SELL,101.04,48
2673,ORD002673,LIMIT,BUY,99.31,27
2674,ORD002674,LIMIT,SELL,100.13,60
2675,ORD002675,LIMIT,SELL,101.3,18
2676,ORD002372,CANCEL,,,
2677,ORD002160,CANCEL,,,
2678,ORD002364,CANCEL,,,
2679,ORD000097,CANCEL,,,
2680,ORD002680,LIMIT,BUY,98.23,59
2681,ORD002681,LIMIT,BUY,99.49,9
2682,ORD002682,LIMIT,BUY,98.04,25
2683,ORD002683,LIMIT,SELL,100.26,80
2684,ORD002684,LIMIT,SELL,101.1,26
2685,ORD001057,CANCEL,,,
2686,ORD001368,CANCEL,,,
2687,ORD002687,LIMIT,SELL,99.82,67
2688,ORD002688,LIMIT,SELL,101.43,76
2689,ORD002689,LIMIT,SELL,99.51,30
2690,ORD002690,LIMIT,BUY,99.54,19
2691,ORD000007,CANCEL,,,
2692,ORD002692,LIMIT,BUY,100.02,55
2693,ORD002693,LIMIT,SELL,101.4,31
2694,ORD002694,LIMIT,SELL,101.27,46
2695,ORD002695,LIMIT,SELL,101.71,28
2696,ORD002696,LIMIT,SELL,101.6,72
2697,ORD002697,LIMIT,SELL,100.89,56
2698,ORD002698,MARKET,BUY,,47
2699,ORD002699,LIMIT,SELL,100.03,72
2700,ORD002700,LIMIT,BUY,98.45,96
2701,ORD002701,LIMIT,BUY,99.32,1
2702,ORD002702,MARKET,SELL,,48
2703,ORD002703,LIMIT,BUY,98.08,36
2704,ORD002704,MARKET,SELL,,90
2705,ORD002705,LIMIT,SELL,101.93,4
2706,ORD002706,LIMIT,SELL,101.08,63
2707,ORD002618,CANCEL,,,
2708,ORD002708,LIMIT,BUY,99.53,92
2709,ORD001183,CANCEL,,,
2710,ORD002710,MARKET,BUY,,16
2711,ORD000558,CANCEL,,,
2712,ORD002712,LIMIT,SELL,99.99,79
2713,ORD002713,LIMIT,SELL,101.62,41
2714,ORD002714,LIMIT,BUY,99.47,47
2715,ORD002715,LIMIT,SELL,101.17,8
2716,ORD002482,CANCEL,,,
2717,ORD001576,CANCEL,,,
2718,ORD002283,CANCEL,,,
2719,ORD001288,CANCEL,,,
2720,ORD002720,LIMIT,SELL,101.37,1
2721,ORD002721,LIMIT,SELL,100.67,90
2722,ORD002357,CANCEL,,,
2723,ORD000736,CANCEL,,,
2724,ORD000714,CANCEL,,,
2725,ORD000271,CANCEL,,,
2726,ORD002726,LIMIT,BUY,98.94,11
2727,ORD002727,LIMIT,BUY,99.7,25
2728,ORD002728,LIMIT,BUY,98.95,37
2729,ORD001015,CANCEL,,,
2730,ORD002730,LIMIT,SELL,99.97,26
2731,ORD001711,CANCEL,,,
2732,ORD002732,LIMIT,SELL,100.72,75
2733,ORD002733,LIMIT,SELL,101.22,22
2734,ORD002064,CANCEL,,,
2735,ORD002713,CANCEL,,,
2736,ORD002736,LIMIT,SELL,101.53,37
2737,ORD002737,MARKET,SELL,,99
2738,ORD002738,LIMIT,BUY,98.08,15
2739,ORD002739,LIMIT,BUY,99.17,42
2740,ORD002740,LIMIT,SELL,101.75,42
2741,ORD002741,LIMIT,SELL,99.52,54
2742,ORD002742,LIMIT,SELL,99.75,46
2743,ORD002743,LIMIT,SELL,101.38,57
2744,ORD002744,LIMIT,SELL,101.24,94
2745,ORD002745,LIMIT,BUY,98.93,44
2746,ORD002746,LIMIT,SELL,101.93,30
2747,ORD002747,LIMIT,BUY,99.94,74
2748,ORD002748,LIMIT,BUY,98.42,39
2749,ORD002749,LIMIT,BUY,99.42,18
2750,ORD001870,CANCEL,,,
2751,ORD002751,LIMIT,BUY,98.77,99
2752,ORD001919,CANCEL,,,
2753,ORD002753,LIMIT,BUY,99.65,26
2754,ORD002754,LIMIT,SELL,99.96,27
2755,ORD002755,LIMIT,BUY,99.39,100
2756,ORD002756,LIMIT,SELL,99.75,71
2757,ORD002757,LIMIT,BUY,99.67,60
2758,ORD002758,LIMIT,BUY,98.8,18
2759,ORD002759,LIMIT,SELL,101.55,94
2760,ORD002760,LIMIT,SELL,100.37,86
2761,ORD002761,LIMIT,BUY,99.52,99
2762,ORD002762,LIMIT,SELL,101.56,79
2763,ORD002763,LIMIT,SELL,101.11,18
2764,ORD002764,LIMIT,BUY,99.09,44
2765,ORD002765,LIMIT,BUY,98.71,50
2766,ORD002766,MARKET,SELL,,54
2767,ORD002123,CANCEL,,,
2768,ORD002768,LIMIT,BUY,98.21,88
2769,ORD002769,LIMIT,SELL,99.53,41
2770,ORD002519,CANCEL,,,
2771,ORD002771,MARKET,SELL,,84
2772,ORD002772,LIMIT,SELL,99.64,55
2773,ORD002773,LIMIT,BUY,100.01,58
2774,ORD002774,LIMIT,SELL,101.61,47
2775,ORD001200,CANCEL,,,
2776,ORD002776,LIMIT,SELL,99.7,1
2777,ORD002777,LIMIT,SELL,101.53,94
2778,ORD002778,MARKET,SELL,,37
2779,ORD002465,CANCEL,,,
2780,ORD002780,LIMIT,BUY,99.72,33
2781,ORD002781,LIMIT,SELL,99.56,35
2782,ORD001958,CANCEL,,,
2783,ORD002783,LIMIT,SELL,101.09,77
2784,ORD000397,CANCEL,,,
2785,ORD002785,LIMIT,SELL,99.71,13
2786,ORD001038,CANCEL,,,
2787,ORD002787,LIMIT,SELL,100.36,59
2788,ORD002788,LIMIT,BUY,100.26,94
2789,ORD002789,MARKET,SELL,,42
2790,ORD002790,LIMIT,BUY,99.81,13
2791,ORD002791,LIMIT,BUY,99.59,39
2792,ORD002792,LIMIT,BUY,99.87,93
2793,ORD002793,LIMIT,BUY,99.08,15
2794,ORD002794,LIMIT,SELL,101.04,70
2795,ORD002795,LIMIT,BUY,98.12,74
2796,ORD002796,LIMIT,SELL,101.22,24
2797,ORD002797,LIMIT,BUY,100.27,87
2798,ORD002798,LIMIT,BUY,98.05,54
2799,ORD002799,LIMIT,SELL,101.0,82
2800,ORD002800,LIMIT,BUY,99.77,29
2801,ORD001684,CANCEL,,,
2802,ORD002802,LIMIT,SELL,101.09,43
2803,ORD002803,LIMIT,SELL,99.53,44
2804,ORD002804,LIMIT,SELL,101.64,64
2805,ORD002805,LIMIT,BUY,98.64,5
