sequence,order_id,type,side,price,quantity
4454,ORD004451,CANCEL,,,
4455,ORD004453,CANCEL,,,
4456,ORD004456,LIMIT,BUY,98.73,27
4457,ORD004457,LIMIT,BUY,100.06,25
4458,ORD004458,LIMIT,SELL,101.71,16
4459,ORD004456,CANCEL,,,
4460,ORD004460,LIMIT,BUY,99.78,59
4461,ORD004460,CANCEL,,,
4462,ORD004462,LIMIT,BUY,99.52,26
4463,ORD004457,CANCEL,,,
4464,ORD004458,CANCEL,,,
4465,ORD004462,CANCEL,,,
4466,ORD004466,LIMIT,SELL,99.6,53
4467,ORD004467,LIMIT,BUY,100.3,79
4468,ORD004468,LIMIT,SELL,100.32,50
4469,ORD004468,CANCEL,,,
4470,ORD004470,MARKET,BUY,,24
4471,ORD004466,CANCEL,,,
4472,ORD004472,LIMIT,BUY,98.84,54
4473,ORD004467,CANCEL,,,
4474,ORD004474,LIMIT,BUY,98.94,61
4475,ORD004474,CANCEL,,,
4476,ORD004472,CANCEL,,,
4477,ORD004477,LIMIT,BUY,100.27,1
4478,ORD004478,LIMIT,BUY,99.52,45
4479,ORD004477,CANCEL,,,
4480,ORD004478,CANCEL,,,
4481,ORD004481,LIMIT,SELL,100.23,30
4482,ORD004481,CANCEL,,,
4483,ORD004483,LIMIT,BUY,99.89,53
4484,ORD004483,CANCEL,,,
4485,ORD004485,LIMIT,BUY,99.13,43
4486,ORD004485,CANCEL,,,
4487,ORD004487,LIMIT,BUY,100.14,38
4488,ORD004487,CANCEL,,,
4489,ORD004489,LIMIT,BUY,99.58,100
4490,ORD004490,LIMIT,BUY,98.99,56
4491,ORD004491,LIMIT,BUY,98.24,96
4492,ORD004489,CANCEL,,,
4493,ORD004493,LIMIT,BUY,98.14,27
4494,ORD004491,CANCEL,,,
4495,ORD004495,LIMIT,BUY,99.91,50
4496,ORD004493,CANCEL,,,
4497,ORD004490,CANCEL,,,
4498,ORD004495,CANCEL,,,
4499,ORD004499,LIMIT,SELL,100.39,56
4500,ORD004499,CANCEL,,,
4501,ORD004501,LIMIT,BUY,100.12,55
4502,ORD004502,LIMIT,BUY,100.46,34
4503,ORD004501,CANCEL,,,
4504,ORD004502,CANCEL,,,
4505,ORD004505,LIMIT,BUY,100.46,100
4506,ORD004505,CANCEL,,,
4507,ORD004507,LIMIT,BUY,98.53,83
4508,ORD004507,CANCEL,,,
4509,ORD004509,LIMIT,SELL,101.23,78
4510,ORD004510,LIMIT,SELL,100.95,9
4511,ORD004511,LIMIT,SELL,101.84,92
4512,ORD004512,LIMIT,SELL,99.91,97
4513,ORD004512,CANCEL,,,
4514,ORD004514,LIMIT,SELL,101.14,71
4515,ORD004514,CANCEL,,,
4516,ORD004511,CANCEL,,,
4517,ORD004510,CANCEL,,,
4518,ORD004509,CANCEL,,,
4519,ORD004519,LIMIT,BUY,99.93,40
4520,ORD004519,CANCEL,,,
4521,ORD004521,LIMIT,BUY,100.1,29
4522,ORD004521,CANCEL,,,
4523,ORD004523,LIMIT,SELL,100.9,8
4524,ORD004523,CANCEL,,,
4525,ORD004525,LIMIT,SELL,101.1,59
4526,ORD004526,LIMIT,BUY,98.43,28
4527,ORD004525,CANCEL,,,
4528,ORD004526,CANCEL,,,
4529,ORD004529,LIMIT,SELL,101.75,67
4530,ORD004529,CANCEL,,,
4531,ORD004531,LIMIT,SELL,101.74,53
4532,ORD004532,LIMIT,BUY,100.26,73
4533,ORD004532,CANCEL,,,
4534,ORD004531,CANCEL,,,
4535,ORD004535,LIMIT,SELL,99.87,85
4536,ORD004535,CANCEL,,,
4537,ORD004537,LIMIT,SELL,99.68,28
4538,ORD004537,CANCEL,,,
4539,ORD004539,LIMIT,BUY,99.71,19
4540,ORD004540,LIMIT,SELL,101.95,97
4541,ORD004539,CANCEL,,,
4542,ORD004542,LIMIT,SELL,100.1,99
4543,ORD004542,CANCEL,,,
4544,ORD004540,CANCEL,,,
4545,ORD004545,LIMIT,BUY,98.56,1
4546,ORD004545,CANCEL,,,
4547,ORD004547,LIMIT,SELL,99.64,98
4548,ORD004547,CANCEL,,,
4549,ORD004549,LIMIT,BUY,98.84,4
4550,ORD004549,CANCEL,,,
4551,ORD004551,LIMIT,BUY,98.7,38
4552,ORD004551,CANCEL,,,
4553,ORD004553,LIMIT,SELL,100.52,23
4554,ORD004554,LIMIT,BUY,100.37,83
4555,ORD004553,CANCEL,,,
4556,ORD004554,CANCEL,,,
4557,ORD004557,LIMIT,SELL,101.74,57
4558,ORD004557,CANCEL,,,
4559,ORD004559,LIMIT,BUY,99.12,18
4560,ORD004560,LIMIT,SELL,100.99,45
4561,ORD004559,CANCEL,,,
4562,ORD004562,LIMIT,SELL,101.57,50
4563,ORD004563,LIMIT,BUY,100.33,9
4564,ORD004564,MARKET,SELL,,68
4565,ORD004562,CANCEL,,,
4566,ORD004560,CANCEL,,,
4567,ORD004563,CANCEL,,,
4568,ORD004568,LIMIT,BUY,98.79,92
4569,ORD004569,LIMIT,BUY,100.4,14
4570,ORD004568,CANCEL,,,
4571,ORD004569,CANCEL,,,
4572,ORD004572,LIMIT,BUY,98.2,21
4573,ORD004572,CANCEL,,,
4574,ORD004574,LIMIT,SELL,100.78,86
4575,ORD004574,CANCEL,,,
4576,ORD004576,LIMIT,SELL,99.98,58
4577,ORD004576,CANCEL,,,
4578,ORD004578,LIMIT,BUY,98.42,75
4579,ORD004578,CANCEL,,,
4580,ORD004580,LIMIT,SELL,101.93,13
4581,ORD004580,CANCEL,,,
4582,ORD004582,LIMIT,BUY,99.71,14
4583,ORD004582,CANCEL,,,
4584,ORD004584,LIMIT,SELL,100.75,66
4585,ORD004584,CANCEL,,,
4586,ORD004586,LIMIT,BUY,100.2,76
4587,ORD004586,CANCEL,,,
4588,ORD004588,LIMIT,BUY,100.33,54
4589,ORD004588,CANCEL,,,
4590,ORD004590,LIMIT,SELL,101.22,57
4591,ORD004590,CANCEL,,,
4592,ORD004592,LIMIT,BUY,99.35,15
4593,ORD004593,LIMIT,BUY,100.49,53
4594,ORD004592,CANCEL,,,
4595,ORD004593,CANCEL,,,
4596,ORD004596,LIMIT,BUY,99.76,70
4597,ORD004597,LIMIT,SELL,101.82,16
4598,ORD004596,CANCEL,,,
4599,ORD004597,CANCEL,,,
4600,ORD004600,LIMIT,SELL,101.52,2
4601,ORD004600,CANCEL,,,
4602,ORD004602,LIMIT,BUY,100.1,24
4603,ORD004602,CANCEL,,,
4604,ORD004604,LIMIT,BUY,98.98,85
4605,ORD004604,CANCEL,,,
4606,ORD004606,LIMIT,SELL,101.22,52
4607,ORD004606,CANCEL,,,
4608,ORD004608,LIMIT,BUY,99.43,42
4609,ORD004608,CANCEL,,,
4610,ORD004610,LIMIT,BUY,99.34,88
4611,ORD004610,CANCEL,,,
4612,ORD004612,LIMIT,SELL,101.67,21
4613,ORD004612,CANCEL,,,
4614,ORD004614,LIMIT,BUY,99.73,30
4615,ORD004614,CANCEL,,,
4616,ORD004616,LIMIT,SELL,100.23,17
4617,ORD004616,CANCEL,,,
4618,ORD004618,LIMIT,BUY,98.71,58
4619,ORD004618,CANCEL,,,
4620,ORD004620,LIMIT,BUY,99.1,46
4621,ORD004621,LIMIT,BUY,99.0,50
4622,ORD004620,CANCEL,,,
4623,ORD004621,CANCEL,,,
4624,ORD004624,LIMIT,BUY,98.16,81
4625,ORD004624,CANCEL,,,
4626,ORD004626,LIMIT,SELL,99.87,80
4627,ORD004626,CANCEL,,,
4628,ORD004628,LIMIT,BUY,98.32,67
4629,ORD004628,CANCEL,,,
4630,ORD004630,LIMIT,BUY,99.33,88
4631,ORD004630,CANCEL,,,
4632,ORD004632,LIMIT,BUY,99.74,4
4633,ORD004632,CANCEL,,,
4634,ORD004634,LIMIT,SELL,101.05,88
4635,ORD004634,CANCEL,,,
4636,ORD004636,LIMIT,BUY,100.25,23
4637,ORD004637,LIMIT,SELL,100.17,24
4638,ORD004638,LIMIT,SELL,100.49,18
4639,ORD004638,CANCEL,,,
4640,ORD004636,CANCEL,,,
4641,ORD004637,CANCEL,,,
4642,ORD004642,LIMIT,SELL,101.58,29
4643,ORD004643,LIMIT,BUY,100.25,74
4644,ORD004644,LIMIT,SELL,100.15,88
4645,ORD004643,CANCEL,,,
4646,ORD004644,CANCEL,,,
4647,ORD004647,LIMIT,SELL,101.86,50
4648,ORD004642,CANCEL,,,
4649,ORD004647,CANCEL,,,
4650,ORD004650,LIMIT,BUY,99.52,88
4651,ORD004650,CANCEL,,,
4652,ORD004652,LIMIT,BUY,98.98,47
4653,ORD004652,CANCEL,,,
4654,ORD004654,LIMIT,SELL,100.9,3
4655,ORD004654,CANCEL,,,
4656,ORD004656,LIMIT,SELL,100.06,25
4657,ORD004656,CANCEL,,,
4658,ORD004658,LIMIT,BUY,98.28,62
4659,ORD004658,CANCEL,,,
4660,ORD004660,LIMIT,SELL,100.17,5
4661,ORD004660,CANCEL,,,
4662,ORD004662,LIMIT,SELL,100.23,14
4663,ORD004662,CANCEL,,,
4664,ORD004664,LIMIT,BUY,98.92,28
4665,ORD004665,LIMIT,SELL,101.88,13
4666,ORD004665,CANCEL,,,
4667,ORD004664,CANCEL,,,
4668,ORD004668,LIMIT,SELL,99.87,83
4669,ORD004669,LIMIT,SELL,101.48,5
4670,ORD004670,LIMIT,BUY,99.54,16
4671,ORD004670,CANCEL,,,
4672,ORD004668,CANCEL,,,
4673,ORD004669,CANCEL,,,
4674,ORD004674,LIMIT,BUY,98.32,66
4675,ORD004674,CANCEL,,,
4676,ORD004676,LIMIT,BUY,99.39,100
4677,ORD004676,CANCEL,,,
4678,ORD004678,LIMIT,SELL,100.62,57
4679,ORD004678,CANCEL,,,
4680,ORD004680,LIMIT,SELL,101.96,86
4681,ORD004680,CANCEL,,,
4682,ORD004682,LIMIT,SELL,101.49,41
4683,ORD004683,LIMIT,SELL,99.82,79
4684,ORD004684,LIMIT,BUY,99.07,43
4685,ORD004682,CANCEL,,,
4686,ORD004686,LIMIT,BUY,98.77,82
4687,ORD004686,CANCEL,,,
4688,ORD004688,LIMIT,BUY,98.33,15
4689,ORD004689,LIMIT,SELL,99.51,44
4690,ORD004684,CANCEL,,,
4691,ORD004688,CANCEL,,,
4692,ORD004683,CANCEL,,,
4693,ORD004689,CANCEL,,,
4694,ORD004694,LIMIT,SELL,101.05,92
4695,ORD004694,CANCEL,,,
4696,ORD004696,LIMIT,BUY,100.25,57
4697,ORD004697,LIMIT,SELL,99.87,1
4698,ORD004696,CANCEL,,,
4699,ORD004699,LIMIT,SELL,101.9,68
4700,ORD004699,CANCEL,,,
4701,ORD004701,LIMIT,BUY,98.48,9
4702,ORD004701,CANCEL,,,
4703,ORD004703,LIMIT,BUY,99.56,8
4704,ORD004703,CANCEL,,,
4705,ORD004705,LIMIT,BUY,99.22,27
4706,ORD004706,LIMIT,SELL,100.83,99
4707,ORD004705,CANCEL,,,
4708,ORD004706,CANCEL,,,
4709,ORD004709,LIMIT,SELL,100.3,96
4710,ORD004710,LIMIT,SELL,100.45,74
4711,ORD004711,LIMIT,SELL,99.73,100
4712,ORD004712,LIMIT,SELL,101.14,31
4713,ORD004713,LIMIT,SELL,101.67,92
4714,ORD004709,CANCEL,,,
4715,ORD004711,CANCEL,,,
4716,ORD004713,CANCEL,,,
4717,ORD004712,CANCEL,,,
4718,ORD004718,LIMIT,BUY,99.64,24
4719,ORD004719,LIMIT,BUY,98.43,74
4720,ORD004720,LIMIT,BUY,100.2,13
4721,ORD004721,LIMIT,SELL,100.96,82
4722,ORD004721,CANCEL,,,
4723,ORD004718,CANCEL,,,
4724,ORD004724,LIMIT,SELL,101.26,32
4725,ORD004725,LIMIT,BUY,100.35,35
4726,ORD004724,CANCEL,,,
4727,ORD004727,LIMIT,SELL,101.71,29
4728,ORD004725,CANCEL,,,
4729,ORD004710,CANCEL,,,
4730,ORD004720,CANCEL,,,
4731,ORD004731,LIMIT,SELL,101.31,24
4732,ORD004732,MARKET,SELL,,74
4733,ORD004719,CANCEL,,,
4734,ORD004731,CANCEL,,,
4735,ORD004727,CANCEL,,,
4736,ORD004736,LIMIT,SELL,100.04,91
4737,ORD004737,LIMIT,SELL,101.88,67
4738,ORD004736,CANCEL,,,
4739,ORD004737,CANCEL,,,
4740,ORD004740,LIMIT,SELL,101.48,7
4741,ORD004740,CANCEL,,,
4742,ORD004742,LIMIT,BUY,99.39,78
4743,ORD004743,LIMIT,SELL,100.76,73
4744,ORD004742,CANCEL,,,
4745,ORD004743,CANCEL,,,
4746,ORD004746,LIMIT,SELL,101.09,51
4747,ORD004747,LIMIT,BUY,98.7,39
4748,ORD004747,CANCEL,,,
4749,ORD004746,CANCEL,,,
4750,ORD004750,LIMIT,BUY,100.18,27
4751,ORD004751,MARKET,BUY,,20
4752,ORD004750,CANCEL,,,
4753,ORD004753,LIMIT,SELL,99.73,26
4754,ORD004753,CANCEL,,,
4755,ORD004755,LIMIT,BUY,99.44,61
4756,ORD004755,CANCEL,,,
4757,ORD004757,LIMIT,BUY,98.12,20
4758,ORD004758,LIMIT,BUY,98.3,88
4759,ORD004759,LIMIT,SELL,101.38,18
4760,ORD004759,CANCEL,,,
4761,ORD004761,LIMIT,BUY,98.96,14
4762,ORD004757,CANCEL,,,
4763,ORD004758,CANCEL,,,
4764,ORD004761,CANCEL,,,
4765,ORD004765,LIMIT,SELL,99.99,80
4766,ORD004766,MARKET,BUY,,74
4767,ORD004765,CANCEL,,,
4768,ORD004768,LIMIT,BUY,99.14,86
4769,ORD004769,LIMIT,BUY,99.96,23
4770,ORD004769,CANCEL,,,
4771,ORD004768,CANCEL,,,
4772,ORD004772,LIMIT,BUY,100.15,74
4773,ORD004772,CANCEL,,,
4774,ORD004774,LIMIT,SELL,99.54,76
4775,ORD004774,CANCEL,,,
4776,ORD004776,LIMIT,SELL,101.6,9
4777,ORD004777,LIMIT,BUY,98.54,86
4778,ORD004777,CANCEL,,,
4779,ORD004776,CANCEL,,,
4780,ORD004780,LIMIT,BUY,99.13,19
4781,ORD004780,CANCEL,,,
4782,ORD004782,LIMIT,SELL,100.47,98
4783,ORD004783,LIMIT,BUY,98.65,10
4784,ORD004784,MARKET,BUY,,62
4785,ORD004785,LIMIT,SELL,101.04,62
4786,ORD004783,CANCEL,,,
4787,ORD004782,CANCEL,,,
4788,ORD004785,CANCEL,,,
4789,ORD004789,LIMIT,BUY,100.15,3
4790,ORD004789,CANCEL,,,
4791,ORD004791,LIMIT,SELL,101.86,14
4792,ORD004791,CANCEL,,,
4793,ORD004793,LIMIT,BUY,99.71,83
4794,ORD004793,CANCEL,,,
4795,ORD004795,LIMIT,BUY,99.54,52
4796,ORD004796,LIMIT,SELL,101.73,40
4797,ORD004796,CANCEL,,,
4798,ORD004795,CANCEL,,,
4799,ORD004799,LIMIT,SELL,101.86,33
4800,ORD004799,CANCEL,,,
4801,ORD004801,LIMIT,SELL,99.51,6
4802,ORD004801,CANCEL,,,
4803,ORD004803,MARKET,BUY,,4
4804,ORD004804,LIMIT,SELL,99.75,52
4805,ORD004804,CANCEL,,,
4806,ORD004806,LIMIT,SELL,100.86,67
4807,ORD004806,CANCEL,,,
4808,ORD004808,LIMIT,BUY,100.17,14
4809,ORD004809,LIMIT,BUY,98.49,6
4810,ORD004808,CANCEL,,,
4811,ORD004809,CANCEL,,,
4812,ORD004812,LIMIT,SELL,99.62,37
4813,ORD004812,CANCEL,,,
4814,ORD004814,LIMIT,BUY,98.44,91
4815,ORD004814,CANCEL,,,
4816,ORD004816,LIMIT,BUY,100.15,87
4817,ORD004816,CANCEL,,,
4818,ORD004818,LIMIT,SELL,100.01,72
4819,ORD004818,CANCEL,,,
4820,ORD004820,LIMIT,BUY,98.39,57
4821,ORD004821,LIMIT,SELL,100.59,20
4822,ORD004820,CANCEL,,,
4823,ORD004821,CANCEL,,,
4824,ORD004824,MARKET,SELL,,8
4825,ORD004825,LIMIT,SELL,99.75,43
4826,ORD004825,CANCEL,,,
4827,ORD004827,LIMIT,BUY,99.47,86
4828,ORD004827,CANCEL,,,
4829,ORD004829,LIMIT,SELL,100.86,71
4830,ORD004829,CANCEL,,,
4831,ORD004831,LIMIT,SELL,101.99,9
4832,ORD004831,CANCEL,,,
4833,ORD004833,LIMIT,BUY,98.74,77
4834,ORD004834,LIMIT,SELL,100.82,64
4835,ORD004833,CANCEL,,,
4836,ORD004834,CANCEL,,,
4837,ORD004837,LIMIT,SELL,100.89,38
4838,ORD004837,CANCEL,,,
4839,ORD004839,LIMIT,BUY,98.72,7
4840,ORD004839,CANCEL,,,
4841,ORD004841,LIMIT,BUY,99.09,27
4842,ORD004842,LIMIT,SELL,101.78,79
4843,ORD004841,CANCEL,,,
4844,ORD004842,CANCEL,,,
4845,ORD004845,LIMIT,SELL,101.89,18
4846,ORD004845,CANCEL,,,
4847,ORD004847,LIMIT,SELL,100.85,22
4848,ORD004847,CANCEL,,,
4849,ORD004849,LIMIT,BUY,99.65,81
4850,ORD004850,LIMIT,SELL,101.83,70
4851,ORD004851,LIMIT,BUY,99.71,97
4852,ORD004851,CANCEL,,,
4853,ORD004850,CANCEL,,,
4854,ORD004854,LIMIT,BUY,99.11,3
4855,ORD004855,LIMIT,SELL,100.77,10
4856,ORD004856,LIMIT,SELL,100.26,18
4857,ORD004849,CANCEL,,,
4858,ORD004855,CANCEL,,,
4859,ORD004854,CANCEL,,,
4860,ORD004856,CANCEL,,,
4861,ORD004861,LIMIT,SELL,99.53,23
4862,ORD004861,CANCEL,,,
4863,ORD004863,LIMIT,BUY,98.8,86
4864,ORD004863,CANCEL,,,
4865,ORD004865,LIMIT,SELL,100.25,52
4866,ORD004865,CANCEL,,,
4867,ORD004867,LIMIT,SELL,100.98,22
4868,ORD004867,CANCEL,,,
4869,ORD004869,LIMIT,BUY,99.88,75
4870,ORD004870,LIMIT,SELL,99.63,6
4871,ORD004869,CANCEL,,,
4872,ORD004872,LIMIT,SELL,99.72,75
4873,ORD004872,CANCEL,,,
4874,ORD004874,LIMIT,SELL,101.11,23
4875,ORD004874,CANCEL,,,
4876,ORD004876,LIMIT,SELL,101.45,59
4877,ORD004876,CANCEL,,,
4878,ORD004878,LIMIT,BUY,100.32,90
4879,ORD004878,CANCEL,,,
4880,ORD004880,LIMIT,BUY,100.34,55
4881,ORD004880,CANCEL,,,
4882,ORD004882,LIMIT,BUY,98.03,72
4883,ORD004882,CANCEL,,,
4884,ORD004884,LIMIT,SELL,100.11,81
4885,ORD004884,CANCEL,,,
4886,ORD004886,LIMIT,BUY,99.0,90
4887,ORD004886,CANCEL,,,
4888,ORD004888,LIMIT,BUY,98.99,20
4889,ORD004889,LIMIT,SELL,99.67,3
4890,ORD004888,CANCEL,,,
4891,ORD004889,CANCEL,,,
4892,ORD004892,LIMIT,BUY,99.89,93
4893,ORD004892,CANCEL,,,
4894,ORD004894,LIMIT,BUY,98.27,28
4895,ORD004894,CANCEL,,,
4896,ORD004896,LIMIT,SELL,100.12,33
4897,ORD004896,CANCEL,,,
4898,ORD004898,LIMIT,BUY,98.9,36
4899,ORD004899,LIMIT,SELL,99.81,13
4900,ORD004898,CANCEL,,,
4901,ORD004901,LIMIT,SELL,101.47,54
4902,ORD004899,CANCEL,,,
4903,ORD004901,CANCEL,,,
4904,ORD004904,LIMIT,BUY,98.32,34
4905,ORD004904,CANCEL,,,
4906,ORD004906,LIMIT,BUY,99.15,71
4907,ORD004906,CANCEL,,,
4908,ORD004908,LIMIT,SELL,101.62,14
4909,ORD004909,LIMIT,SELL,101.8,81
4910,ORD004909,CANCEL,,,
4911,ORD004908,CANCEL,,,
4912,ORD004912,LIMIT,SELL,100.87,40
4913,ORD004913,LIMIT,SELL,101.22,12
4914,ORD004913,CANCEL,,,
4915,ORD004915,LIMIT,BUY,99.53,93
4916,ORD004912,CANCEL,,,
4917,ORD004915,CANCEL,,,
4918,ORD004918,LIMIT,BUY,98.95,89
4919,ORD004918,CANCEL,,,
4920,ORD004920,LIMIT,BUY,99.82,30
4921,ORD004921,LIMIT,SELL,100.29,53
4922,ORD004922,LIMIT,BUY,99.45,42
4923,ORD004920,CANCEL,,,
4924,ORD004921,CANCEL,,,
4925,ORD004922,CANCEL,,,
4926,ORD004926,LIMIT,SELL,100.95,23
4927,ORD004926,CANCEL,,,
4928,ORD004928,LIMIT,SELL,101.35,72
4929,ORD004928,CANCEL,,,
4930,ORD004930,LIMIT,BUY,99.09,21
4931,ORD004930,CANCEL,,,
4932,ORD004932,LIMIT,SELL,100.61,69
4933,ORD004933,LIMIT,SELL,100.27,41
4934,ORD004934,LIMIT,BUY,100.01,4
4935,ORD004932,CANCEL,,,
4936,ORD004936,LIMIT,SELL,100.51,49
4937,ORD004937,LIMIT,BUY,98.84,38
4938,ORD004937,CANCEL,,,
4939,ORD004936,CANCEL,,,
4940,ORD004933,CANCEL,,,
4941,ORD004941,LIMIT,BUY,99.69,21
4942,ORD004942,LIMIT,BUY,98.74,98
4943,ORD004943,LIMIT,SELL,100.7,85
4944,ORD004943,CANCEL,,,
4945,ORD004941,CANCEL,,,
4946,ORD004942,CANCEL,,,
4947,ORD004934,CANCEL,,,
4948,ORD004948,LIMIT,BUY,100.28,65
4949,ORD004949,LIMIT,SELL,100.79,50
4950,ORD004950,LIMIT,BUY,100.45,2
4951,ORD004950,CANCEL,,,
4952,ORD004949,CANCEL,,,
4953,ORD004948,CANCEL,,,
4954,ORD004954,LIMIT,BUY,98.2,74
4955,ORD004954,CANCEL,,,
4956,ORD004956,LIMIT,BUY,98.68,18
4957,ORD004957,LIMIT,SELL,101.63,82
4958,ORD004958,LIMIT,BUY,98.28,22
4959,ORD004958,CANCEL,,,
4960,ORD004957,CANCEL,,,
4961,ORD004956,CANCEL,,,
4962,ORD004962,LIMIT,SELL,100.83,60
4963,ORD004962,CANCEL,,,
4964,ORD004964,LIMIT,SELL,99.94,17
4965,ORD004964,CANCEL,,,
4966,ORD004966,LIMIT,SELL,101.38,35
4967,ORD004966,CANCEL,,,
4968,ORD004968,LIMIT,SELL,100.67,95
4969,ORD004968,CANCEL,,,
4970,ORD004970,LIMIT,BUY,100.36,20
4971,ORD004971,LIMIT,SELL,100.84,98
4972,ORD004972,LIMIT,SELL,101.05,11
4973,ORD004971,CANCEL,,,
4974,ORD004974,LIMIT,BUY,99.61,87
4975,ORD004975,LIMIT,SELL,99.98,72
4976,ORD004972,CANCEL,,,
4977,ORD004977,LIMIT,SELL,99.53,70
4978,ORD004970,CANCEL,,,
4979,ORD004975,CANCEL,,,
4980,ORD004980,LIMIT,BUY,99.79,25
4981,ORD004974,CANCEL,,,
4982,ORD004980,CANCEL,,,
4983,ORD004983,LIMIT,BUY,98.57,40
4984,ORD004983,CANCEL,,,
4985,ORD004985,LIMIT,SELL,100.76,66
4986,ORD004986,LIMIT,SELL,99.93,33
4987,ORD004986,CANCEL,,,
4988,ORD004985,CANCEL,,,
4989,ORD004989,LIMIT,BUY,100.2,89
4990,ORD004989,CANCEL,,,
4991,ORD004991,MARKET,BUY,,88
4992,ORD004992,LIMIT,SELL,100.99,19
4993,ORD004992,CANCEL,,,
4994,ORD004994,LIMIT,SELL,100.92,55
4995,ORD004995,LIMIT,BUY,99.91,77
4996,ORD004995,CANCEL,,,
4997,ORD004994,CANCEL,,,
4998,ORD004998,LIMIT,BUY,99.12,18
4999,ORD004998,CANCEL,,,
5000,ORD005000,LIMIT,BUY,100.47,70
5001,ORD005001,LIMIT,SELL,99.94,17
5002,ORD005002,LIMIT,BUY,98.41,31
5003,ORD005000,CANCEL,,,
5004,ORD005002,CANCEL,,,
5005,ORD005005,MARKET,SELL,,21
5006,ORD005006,LIMIT,BUY,99.29,66
5007,ORD005007,LIMIT,BUY,98.3,15
5008,ORD005006,CANCEL,,,
5009,ORD005007,CANCEL,,,
5010,ORD005010,LIMIT,SELL,100.45,6
5011,ORD005011,LIMIT,SELL,99.8,71
5012,ORD005011,CANCEL,,,
5013,ORD005010,CANCEL,,,
5014,ORD005014,LIMIT,SELL,101.31,71
5015,ORD005014,CANCEL,,,
5016,ORD005016,LIMIT,BUY,99.89,62
5017,ORD005016,CANCEL,,,
5018,ORD005018,LIMIT,SELL,101.96,41
5019,ORD005019,MARKET,BUY,,26
5020,ORD005020,LIMIT,BUY,99.88,24
5021,ORD005020,CANCEL,,,
5022,ORD005022,LIMIT,SELL,99.69,3
5023,ORD005023,LIMIT,BUY,100.43,86
5024,ORD005022,CANCEL,,,
5025,ORD005018,CANCEL,,,
5026,ORD005026,LIMIT,SELL,100.25,12
5027,ORD005027,LIMIT,BUY,98.0,58
5028,ORD005023,CANCEL,,,
5029,ORD005027,CANCEL,,,
5030,ORD005030,MARKET,SELL,,79
5031,ORD005031,LIMIT,BUY,99.37,38
5032,ORD005031,CANCEL,,,
5033,ORD005033,LIMIT,SELL,101.02,2
5034,ORD005033,CANCEL,,,
5035,ORD005035,LIMIT,BUY,100.49,85
5036,ORD005035,CANCEL,,,
5037,ORD005037,LIMIT,SELL,100.57,47
5038,ORD005037,CANCEL,,,
5039,ORD005039,MARKET,SELL,,77
5040,ORD005040,LIMIT,BUY,98.33,90
5041,ORD005041,LIMIT,SELL,101.91,67
5042,ORD005040,CANCEL,,,
5043,ORD005041,CANCEL,,,
5044,ORD005044,LIMIT,BUY,100.45,74
5045,ORD005044,CANCEL,,,
5046,ORD005046,LIMIT,SELL,100.78,16
5047,ORD005046,CANCEL,,,
5048,ORD005048,LIMIT,BUY,98.34,38
5049,ORD005048,CANCEL,,,
5050,ORD005050,LIMIT,BUY,99.99,83
5051,ORD005050,CANCEL,,,
5052,ORD005052,LIMIT,SELL,100.59,23
5053,ORD005052,CANCEL,,,
5054,ORD005054,LIMIT,BUY,100.03,34
5055,ORD005055,LIMIT,SELL,99.83,71
5056,ORD005055,CANCEL,,,
5057,ORD005054,CANCEL,,,
5058,ORD005058,MARKET,BUY,,74
5059,ORD005059,LIMIT,SELL,99.5,74
5060,ORD005059,CANCEL,,,
5061,ORD005061,LIMIT,SELL,101.26,44
5062,ORD005061,CANCEL,,,
5063,ORD005063,LIMIT,BUY,98.7,61
5064,ORD005064,LIMIT,BUY,99.53,93
5065,ORD005065,MARKET,SELL,,12
5066,ORD005063,CANCEL,,,
5067,ORD005064,CANCEL,,,
5068,ORD005068,LIMIT,BUY,100.48,10
5069,ORD005068,CANCEL,,,
5070,ORD005070,LIMIT,BUY,98.88,72
5071,ORD005070,CANCEL,,,
5072,ORD005072,LIMIT,SELL,101.03,60
5073,ORD005073,LIMIT,BUY,99.64,41
5074,ORD005072,CANCEL,,,
5075,ORD005075,LIMIT,BUY,98.57,57
5076,ORD005073,CANCEL,,,
5077,ORD005075,CANCEL,,,
5078,ORD005078,LIMIT,SELL,101.2,1
5079,ORD005079,LIMIT,SELL,101.57,84
5080,ORD005079,CANCEL,,,
5081,ORD005078,CANCEL,,,
5082,ORD005082,LIMIT,BUY,98.35,73
5083,ORD005082,CANCEL,,,
5084,ORD005084,LIMIT,BUY,99.03,17
5085,ORD005084,CANCEL,,,
5086,ORD005086,LIMIT,BUY,99.83,80
5087,ORD005087,LIMIT,BUY,98.51,40
5088,ORD005088,LIMIT,BUY,99.93,100
5089,ORD005087,CANCEL,,,
5090,ORD005086,CANCEL,,,
5091,ORD005088,CANCEL,,,
5092,ORD005092,LIMIT,BUY,100.23,28
5093,ORD005093,LIMIT,SELL,100.81,31
5094,ORD005092,CANCEL,,,
5095,ORD005093,CANCEL,,,
5096,ORD005096,LIMIT,SELL,100.59,96
5097,ORD005096,CANCEL,,,
5098,ORD005098,LIMIT,BUY,100.49,39
5099,ORD005099,LIMIT,BUY,100.42,41
5100,ORD005100,LIMIT,SELL,101.49,81
5101,ORD005101,LIMIT,SELL,99.84,7
5102,ORD005098,CANCEL,,,
