after_sequence,taker_id,maker_id,price,quantity,taker_side
1791,ORD001791,ORD001732,100.28,5,BUY
1791,ORD001791,ORD001707,100.39,21,BUY
1791,ORD001791,ORD000798,100.44,7,BUY
1791,ORD001791,ORD001262,100.44,5,BUY
1791,ORD001791,ORD000508,100.45,5,BUY
1795,ORD001795,ORD001613,99.72,5,SELL
1795,ORD001795,ORD001612,99.71,41,SELL
1795,ORD001795,ORD001651,99.69,43,SELL
1795,ORD001795,ORD001349,99.60,1,SELL
1804,ORD001804,ORD001797,100.03,57,BUY
1806,ORD001806,ORD001797,100.03,2,BUY
1808,ORD001808,ORD001802,99.68,53,SELL
1808,ORD001808,ORD001349,99.60,43,SELL
1813,ORD001813,ORD001797,100.03,6,BUY
1813,ORD001813,ORD001800,100.32,76,BUY
1816,ORD001816,ORD001800,100.32,13,BUY
1816,ORD001816,ORD001805,100.44,4,BUY
1822,ORD001822,ORD001805,100.44,54,BUY
1823,ORD001823,ORD001349,99.60,16,SELL
1823,ORD001823,ORD001396,99.60,9,SELL
1826,ORD001826,ORD001805,100.44,19,BUY
1826,ORD001826,ORD000508,100.45,37,BUY
1831,ORD001831,ORD001827,100.12,49,BUY
1837,ORD001837,ORD001827,100.12,4,BUY
1839,ORD001839,ORD001838,99.77,2,BUY
1842,ORD001842,ORD001827,100.12,8,BUY
1842,ORD001842,ORD000508,100.45,27,BUY
1842,ORD001842,ORD000557,100.45,5,BUY
1846,ORD001846,ORD000557,100.45,38,BUY
1846,ORD001846,ORD000862,100.45,27,BUY
1852,ORD001852,ORD001839,100.10,29,SELL
1853,ORD001853,ORD001839,100.10,43,SELL
1857,ORD001857,ORD001853,100.10,47,BUY
1866,ORD001866,ORD001853,100.10,5,BUY
1866,ORD001866,ORD001861,100.11,12,BUY
1871,ORD001871,ORD001868,99.91,61,SELL
1875,ORD001875,ORD001861,100.11,14,BUY
1877,ORD001877,ORD001875,100.24,44,SELL
1877,ORD001877,ORD001868,99.91,15,SELL
1877,ORD001877,ORD001867,99.74,38,SELL
1881,ORD001881,ORD001867,99.74,3,SELL
1881,ORD001881,ORD001396,99.60,54,SELL
1888,ORD001888,ORD001883,100.32,13,SELL
1888,ORD001888,ORD001396,99.60,4,SELL
1888,ORD001888,ORD001729,99.60,22,SELL
1893,ORD001893,ORD001849,100.33,54,BUY
1894,ORD001894,ORD001729,99.60,18,SELL
1897,ORD001897,ORD001895,99.84,5,SELL
1898,ORD001898,ORD001849,100.33,21,BUY
1898,ORD001898,ORD001854,100.44,52,BUY
1913,ORD001913,ORD001895,99.84,19,SELL
1920,ORD001920,ORD001895,99.84,21,SELL
1921,ORD001921,ORD001895,99.84,19,SELL
1923,ORD001923,ORD001729,99.60,14,SELL
1925,ORD001925,ORD001729,99.60,20,SELL
1925,ORD001925,ORD001158,99.58,7,SELL
1925,ORD001925,ORD001603,99.58,55,SELL
1927,ORD001927,ORD001921,99.67,18,BUY
1936,ORD001936,ORD001921,99.67,32,BUY
1939,ORD001939,ORD001921,99.67,22,BUY
1941,ORD001941,ORD001921,99.67,2,BUY
1941,ORD001941,ORD001928,99.67,49,BUY
1957,ORD001957,ORD001928,99.67,22,BUY
1957,ORD001957,ORD001924,99.91,27,BUY
1957,ORD001957,ORD001899,100.01,34,BUY
1965,ORD001965,ORD001899,100.01,17,BUY
1965,ORD001965,ORD001914,100.12,43,BUY
1965,ORD001965,ORD001902,100.26,16,BUY
1969,ORD001969,ORD001958,99.83,44,SELL
1969,ORD001969,ORD001959,99.66,3,SELL
1987,ORD001987,ORD001983,100.11,5,BUY
1987,ORD001987,ORD001902,100.26,6,BUY
1987,ORD001987,ORD001978,100.27,76,BUY
1987,ORD001987,ORD001956,100.32,12,BUY
1995,ORD001995,ORD001971,99.98,3,SELL
1995,ORD001995,ORD001959,99.66,19,SELL
1996,ORD001996,ORD001994,100.17,27,BUY
1996,ORD001996,ORD001956,100.32,24,BUY
1996,ORD001996,ORD001933,100.40,28,BUY
1996,ORD001996,ORD001945,100.42,9,BUY
1996,ORD001996,ORD001982,100.42,8,BUY
1996,ORD001996,ORD000862,100.45,4,BUY
2004,ORD002004,ORD002001,100.26,31,SELL
2005,ORD002005,ORD000862,100.45,15,BUY
2005,ORD002005,ORD000999,100.45,20,BUY
2013,ORD002013,ORD002009,100.34,16,BUY
2016,ORD002016,ORD002001,100.26,22,SELL
2016,ORD002016,ORD002006,99.97,6,SELL
2016,ORD002016,ORD002012,99.75,19,SELL
2018,ORD002018,ORD002017,100.08,61,BUY
2027,ORD002027,ORD002020,99.99,39,SELL
2027,ORD002027,ORD002023,99.79,21,SELL
2027,ORD002027,ORD002012,99.75,29,SELL
2040,ORD002040,ORD002028,99.92,37,SELL
2045,ORD002045,ORD002028,99.92,40,SELL
2045,ORD002045,ORD002012,99.75,3,SELL
2051,ORD002051,ORD002012,99.75,42,SELL
2051,ORD002051,ORD001959,99.66,10,SELL
2051,ORD002051,ORD001955,99.61,31,SELL
2051,ORD002051,ORD001603,99.58,11,SELL
2057,ORD002057,ORD002044,100.04,19,BUY
2065,ORD002065,ORD002058,99.92,8,BUY
2065,ORD002065,ORD002044,100.04,19,BUY
2065,ORD002065,ORD002017,100.08,2,BUY
2066,ORD002066,ORD002065,100.16,11,SELL
2068,ORD002068,ORD002009,100.34,39,BUY
2068,ORD002068,ORD002036,100.41,35,BUY
2071,ORD002071,ORD002065,100.16,42,SELL
2074,ORD002074,ORD002065,100.16,2,SELL
2074,ORD002074,ORD002054,99.77,59,SELL
2074,ORD002074,ORD002073,99.75,14,SELL
2078,ORD002078,ORD002077,99.82,5,BUY
2086,ORD002086,ORD002077,99.82,22,BUY
2086,ORD002086,ORD002080,99.93,6,BUY
2093,ORD002093,ORD002080,99.93,16,BUY
2094,ORD002094,ORD002073,99.75,37,SELL
2094,ORD002094,ORD002076,99.74,1,SELL
2094,ORD002094,ORD002085,99.66,6,SELL
2094,ORD002094,ORD001603,99.58,33,SELL
2094,ORD002094,ORD001572,99.57,5,SELL
2109,ORD002109,ORD002103,99.82,2,BUY
2109,ORD002109,ORD002080,99.93,38,BUY
2112,ORD002112,ORD002105,99.60,48,SELL
2112,ORD002112,ORD001572,99.57,7,SELL
2117,ORD002117,ORD002080,99.93,25,BUY
2117,ORD002117,ORD002036,100.41,52,BUY
2120,ORD002120,ORD002117,100.41,10,SELL
2123,ORD002123,ORD002120,100.12,60,BUY
2125,ORD002125,ORD002123,100.23,3,SELL
2127,ORD002127,ORD002125,99.77,42,BUY
2135,ORD002135,ORD002127,100.25,11,SELL
2137,ORD002137,ORD002135,99.90,15,BUY
2140,ORD002140,ORD002122,100.26,44,BUY
2166,ORD002166,ORD002144,100.12,25,BUY
2192,ORD002192,ORD002176,99.98,19,SELL
2203,ORD002203,ORD002177,100.05,6,BUY
2206,ORD002206,ORD002177,100.05,29,BUY
2209,ORD002209,ORD002177,100.05,29,BUY
2215,ORD002215,ORD002176,99.98,40,SELL
2215,ORD002215,ORD002197,99.93,24,SELL
2218,ORD002218,ORD002197,99.93,11,SELL
2218,ORD002218,ORD002137,99.91,37,SELL
2218,ORD002218,ORD002161,99.86,7,SELL
2224,ORD002224,ORD002161,99.86,9,SELL
2224,ORD002224,ORD002159,99.85,47,SELL
2224,ORD002224,ORD002171,99.73,36,SELL
2245,ORD002245,ORD002177,100.05,27,BUY
2245,ORD002245,ORD002208,100.06,51,BUY
2247,ORD002247,ORD002208,100.06,37,BUY
2247,ORD002247,ORD002187,100.08,11,BUY
2249,ORD002249,ORD002230,99.76,37,SELL
2255,ORD002255,ORD002230,99.76,12,SELL
2255,ORD002255,ORD002185,99.72,29,SELL
2265,ORD002265,ORD002260,99.94,4,SELL
2266,ORD002266,ORD002185,99.72,55,SELL
2266,ORD002266,ORD002264,99.64,37,SELL
2269,ORD002269,ORD002264,99.64,2,SELL
2272,ORD002272,ORD002265,99.83,34,BUY
2272,ORD002272,ORD002187,100.08,40,BUY
2273,ORD002273,ORD002187,100.08,42,BUY
2273,ORD002273,ORD002144,100.12,30,BUY
2273,ORD002273,ORD002174,100.18,19,BUY
2275,ORD002275,ORD002174,100.18,5,BUY
2275,ORD002275,ORD002160,100.19,58,BUY
2288,ORD002288,ORD002285,100.00,19,BUY
2301,ORD002301,ORD002293,99.94,19,BUY
2301,ORD002301,ORD002285,100.00,7,BUY
2303,ORD002303,ORD002285,100.00,17,BUY
2303,ORD002303,ORD002160,100.19,17,BUY
2303,ORD002303,ORD002122,100.26,39,BUY
2303,ORD002303,ORD002158,100.26,13,BUY
2303,ORD002303,ORD002258,100.29,8,BUY
2304,ORD002304,ORD002264,99.64,59,SELL
2306,ORD002306,ORD002305,99.78,17,BUY
2307,ORD002307,ORD002305,99.78,70,BUY
2307,ORD002307,ORD002258,100.29,26,BUY
2316,ORD002316,ORD002313,99.94,3,BUY
2320,ORD002320,ORD002313,99.94,45,BUY
2322,ORD002322,ORD002264,99.64,1,SELL
2322,ORD002322,ORD002311,99.62,47,SELL
2324,ORD002324,ORD002311,99.62,12,SELL
2324,ORD002324,ORD002279,99.61,42,SELL
2335,ORD002335,ORD002313,99.94,7,BUY
2335,ORD002335,ORD002309,99.98,84,BUY
2339,ORD002339,ORD002309,99.98,3,BUY
2340,ORD002340,ORD002258,100.29,17,BUY
2340,ORD002340,ORD002219,100.31,17,BUY
2344,ORD002344,ORD002299,100.37,47,BUY
2346,ORD002346,ORD002340,100.34,47,SELL
2346,ORD002346,ORD002339,100.02,41,SELL
2357,ORD002357,ORD002339,100.02,5,SELL
2357,ORD002357,ORD002350,99.85,16,SELL
2358,ORD002358,ORD002357,99.76,63,BUY
2361,ORD002361,ORD002357,99.76,15,BUY
2361,ORD002361,ORD002356,100.13,26,BUY
2363,ORD002363,ORD002361,100.22,25,SELL
2373,ORD002373,ORD002279,99.61,3,SELL
2381,ORD002381,ORD002363,99.79,14,BUY
2385,ORD002385,ORD002363,99.79,3,BUY
2385,ORD002385,ORD002372,99.81,22,BUY
2386,ORD002386,ORD002370,100.30,10,BUY
2387,ORD002387,ORD002385,100.17,9,SELL
2388,ORD002388,ORD002387,99.93,9,BUY
2395,ORD002395,ORD002388,100.15,14,SELL
2400,ORD002400,ORD002391,100.16,38,BUY
2411,ORD002411,ORD002396,100.28,13,BUY
2412,ORD002412,ORD002400,100.19,58,SELL
2412,ORD002412,ORD002388,100.15,36,SELL
2413,ORD002413,ORD002388,100.15,27,SELL
2417,ORD002417,ORD002388,100.15,11,SELL
2419,ORD002419,ORD002417,99.92,22,BUY
2420,ORD002420,ORD002417,99.92,10,BUY
2420,ORD002420,ORD002414,100.22,1,BUY
2420,ORD002420,ORD002396,100.28,46,BUY
2420,ORD002420,ORD002370,100.30,16,BUY
2420,ORD002420,ORD002299,100.37,2,BUY
2434,ORD002434,ORD002423,99.94,13,SELL
2434,ORD002434,ORD002406,99.83,54,SELL
2439,ORD002439,ORD002299,100.37,5,BUY
2439,ORD002439,ORD000999,100.45,35,BUY
2441,ORD002441,ORD000999,100.45,18,BUY
2453,ORD002453,ORD002406,99.83,1,SELL
2453,ORD002453,ORD002380,99.74,59,SELL
2453,ORD002453,ORD002436,99.71,12,SELL
2460,ORD002460,ORD002436,99.71,35,SELL
2469,ORD002469,ORD002462,99.80,70,BUY
2478,ORD002478,ORD002436,99.71,13,SELL
2478,ORD002478,ORD002418,99.67,33,SELL
2483,ORD002483,ORD002418,99.67,22,SELL
2486,ORD002486,ORD002279,99.61,4,SELL
2489,ORD002489,ORD002483,99.67,61,BUY
2489,ORD002489,ORD002474,99.75,33,BUY
2490,ORD002490,ORD002487,99.66,33,SELL
2497,ORD002497,ORD002474,99.75,1,BUY
2507,ORD002507,ORD002487,99.66,31,SELL
2510,ORD002510,ORD002507,99.64,18,BUY
2525,ORD002525,ORD002507,99.64,17,BUY
2526,ORD002526,ORD002279,99.61,45,SELL
2535,ORD002535,ORD002507,99.64,24,BUY
2535,ORD002535,ORD002474,99.75,7,BUY
2536,ORD002536,ORD002279,99.61,1,SELL
2536,ORD002536,ORD001572,99.57,4,SELL
2540,ORD002540,ORD001572,99.57,51,SELL
2540,ORD002540,ORD001553,99.56,47,SELL
2541,ORD002541,ORD002474,99.75,35,BUY
2541,ORD002541,ORD002462,99.80,5,BUY
2549,ORD002549,ORD002548,99.93,36,SELL
2553,ORD002553,ORD002548,99.93,2,SELL
2553,ORD002553,ORD002541,99.89,3,SELL
2561,ORD002561,ORD002541,99.89,1,SELL
2561,ORD002561,ORD002558,99.64,30,SELL
2561,ORD002561,ORD001553,99.56,2,SELL
2561,ORD002561,ORD002502,99.56,10,SELL
2561,ORD002561,ORD001071,99.55,11,SELL
2561,ORD002561,ORD001829,99.55,38,SELL
2562,ORD002562,ORD001829,99.55,46,SELL
2565,ORD002565,ORD001829,99.55,14,SELL
2565,ORD002565,ORD001952,99.54,16,SELL
2565,ORD002565,ORD001044,99.53,25,SELL
2566,ORD002566,ORD002481,99.94,20,BUY
2566,ORD002566,ORD002484,99.95,58,BUY
2573,ORD002573,ORD002568,99.90,6,BUY
2573,ORD002573,ORD002484,99.95,23,BUY
2577,ORD002577,ORD002574,99.80,15,BUY
2583,ORD002583,ORD002574,99.80,44,BUY
2585,ORD002585,ORD002574,99.80,2,BUY
2588,ORD002588,ORD002574,99.80,7,BUY
2588,ORD002588,ORD002587,99.82,5,BUY
2588,ORD002588,ORD002484,99.95,5,BUY
2598,ORD002598,ORD002597,99.74,39,BUY
2598,ORD002598,ORD002484,99.95,5,BUY
2598,ORD002598,ORD002533,100.01,18,BUY
2598,ORD002598,ORD002488,100.08,13,BUY
2604,ORD002604,ORD002488,100.08,78,BUY
2606,ORD002606,ORD002488,100.08,6,BUY
2607,ORD002607,ORD002488,100.08,2,BUY
2607,ORD002607,ORD002505,100.13,2,BUY
2620,ORD002620,ORD002617,100.05,9,BUY
2623,ORD002623,ORD002617,100.05,17,BUY
2623,ORD002623,ORD002622,100.09,21,BUY
2625,ORD002625,ORD002612,100.01,15,SELL
2627,ORD002627,ORD002622,100.09,24,BUY
2627,ORD002627,ORD002505,100.13,61,BUY
2630,ORD002630,ORD002505,100.13,28,BUY
2630,ORD002630,ORD002476,100.21,7,BUY
2631,ORD002631,ORD002612,100.01,81,SELL
2631,ORD002631,ORD001044,99.53,9,SELL
2631,ORD002631,ORD001397,99.53,5,SELL
2631,ORD002631,ORD000655,99.52,4,SELL
2647,ORD002647,ORD002643,99.98,6,SELL
2648,ORD002648,ORD002647,99.83,65,BUY
2649,ORD002649,ORD002633,99.82,44,SELL
2649,ORD002649,ORD000655,99.52,36,SELL
2649,ORD002649,ORD001469,99.52,16,SELL
2650,ORD002650,ORD002647,99.83,24,BUY
2650,ORD002650,ORD002476,100.21,9,BUY
2650,ORD002650,ORD002530,100.23,43,BUY
2655,ORD002655,ORD002651,100.15,42,SELL
2655,ORD002655,ORD001469,99.52,9,SELL
2655,ORD002655,ORD000894,99.51,13,SELL
2661,ORD002661,ORD002530,100.23,41,BUY
2661,ORD002661,ORD002485,100.31,23,BUY
2687,ORD002687,ORD002667,99.87,22,SELL
2689,ORD002689,ORD002660,99.54,30,SELL
2692,ORD002692,ORD002687,99.82,45,BUY
2698,ORD002698,ORD002674,100.13,47,BUY
2702,ORD002702,ORD002692,100.02,10,SELL
2702,ORD002702,ORD002660,99.54,31,SELL
2702,ORD002702,ORD002690,99.54,7,SELL
2704,ORD002704,ORD002690,99.54,12,SELL
2704,ORD002704,ORD000894,99.51,78,SELL
2710,ORD002710,ORD002699,100.03,16,BUY
2737,ORD002737,ORD002727,99.70,25,SELL
2737,ORD002737,ORD002708,99.53,74,SELL
2741,ORD002741,ORD002708,99.53,18,SELL
2747,ORD002747,ORD002741,99.52,36,BUY
2747,ORD002747,ORD002742,99.75,38,BUY
2766,ORD002766,ORD002757,99.67,54,SELL
2769,ORD002769,ORD002757,99.67,6,SELL
2769,ORD002769,ORD002753,99.65,26,SELL
2771,ORD002771,ORD002761,99.52,84,SELL
2773,ORD002773,ORD002769,99.53,9,BUY
2773,ORD002773,ORD002772,99.64,49,BUY
2778,ORD002778,ORD002761,99.52,15,SELL
2778,ORD002778,ORD000894,99.51,5,SELL
2778,ORD002778,ORD001314,99.51,17,SELL
2780,ORD002780,ORD002772,99.64,6,BUY
2780,ORD002780,ORD002776,99.70,1,BUY
2781,ORD002781,ORD002780,99.72,26,SELL
2788,ORD002788,ORD002781,99.56,9,BUY
2788,ORD002788,ORD002785,99.71,13,BUY
2788,ORD002788,ORD002742,99.75,8,BUY
2788,ORD002788,ORD002756,99.75,64,BUY
2789,ORD002789,ORD001314,99.51,42,SELL
2790,ORD002790,ORD002756,99.75,7,BUY
2797,ORD002797,ORD002754,99.96,27,BUY
2797,ORD002797,ORD002730,99.97,26,BUY
2797,ORD002797,ORD002712,99.99,34,BUY
2803,ORD002803,ORD002792,99.87,44,SELL
2811,ORD002811,ORD002792,99.87,37,SELL
2829,ORD002829,ORD002712,99.99,26,BUY
2830,ORD002830,ORD002792,99.87,4,SELL
2834,ORD002834,ORD002712,99.99,5,BUY
2840,ORD002840,ORD002792,99.87,8,SELL
2840,ORD002840,ORD002824,99.83,3,SELL
2840,ORD002840,ORD002790,99.81,6,SELL
2851,ORD002851,ORD002839,99.79,28,SELL
2862,ORD002862,ORD002840,99.81,2,BUY
2870,ORD002870,ORD002712,99.99,14,BUY
2870,ORD002870,ORD002699,100.03,1,BUY
2875,ORD002875,ORD002862,99.85,87,SELL
2875,ORD002875,ORD002865,99.83,9,SELL
2875,ORD002875,ORD002839,99.79,1,SELL
2876,ORD002876,ORD002839,99.79,37,SELL
2876,ORD002876,ORD002863,99.79,23,SELL
2876,ORD002876,ORD002800,99.77,6,SELL
2881,ORD002881,ORD002871,99.99,27,BUY
2892,ORD002892,ORD002871,99.99,21,BUY
2895,ORD002895,ORD002890,99.98,8,SELL
2908,ORD002908,ORD002890,99.98,34,SELL
2908,ORD002908,ORD002898,99.94,22,SELL
2911,ORD002911,ORD002871,99.99,12,BUY
2927,ORD002927,ORD002871,99.99,22,BUY
2927,ORD002927,ORD002921,100.00,35,BUY
2931,ORD002931,ORD002921,100.00,23,BUY
2935,ORD002935,ORD002898,99.94,31,SELL
2935,ORD002935,ORD002888,99.92,3,SELL
2935,ORD002935,ORD002877,99.90,15,SELL
2936,ORD002936,ORD002877,99.90,47,SELL
2937,ORD002937,ORD002921,100.00,16,BUY
2937,ORD002937,ORD002930,100.00,23,BUY
2938,ORD002938,ORD002930,100.00,61,BUY
2940,ORD002940,ORD002877,99.90,25,SELL
2940,ORD002940,ORD002889,99.79,7,SELL
2947,ORD002947,ORD002930,100.00,15,BUY
2947,ORD002947,ORD002699,100.03,6,BUY
2951,ORD002951,ORD002889,99.79,19,SELL
2962,ORD002962,ORD002952,99.91,29,SELL
2964,ORD002964,ORD002952,99.91,55,SELL
2965,ORD002965,ORD002699,100.03,5,BUY
2978,ORD002978,ORD002699,100.03,44,BUY
2978,ORD002978,ORD002926,100.08,22,BUY
2986,ORD002986,ORD002952,99.91,9,SELL
2986,ORD002986,ORD002983,99.88,20,SELL
2986,ORD002986,ORD002959,99.87,4,SELL
3004,ORD003004,ORD002959,99.87,13,SELL
3013,ORD003013,ORD003008,99.98,13,SELL
3013,ORD003013,ORD002959,99.87,57,SELL
3013,ORD003013,ORD002889,99.79,3,SELL
3018,ORD003018,ORD003017,99.96,42,SELL
3032,ORD003032,ORD002889,99.79,9,SELL
3032,ORD003032,ORD002976,99.78,17,SELL
3032,ORD003032,ORD002800,99.77,3,SELL
3034,ORD003034,ORD003028,99.86,32,BUY
3036,ORD003036,ORD003028,99.86,12,BUY
3036,ORD003036,ORD003018,99.90,30,BUY
3036,ORD003036,ORD002926,100.08,6,BUY
3036,ORD003036,ORD003031,100.11,20,BUY
3039,ORD003039,ORD003036,100.12,7,SELL
3039,ORD003039,ORD002800,99.77,20,SELL
3039,ORD003039,ORD002843,99.77,62,SELL
3041,ORD003041,ORD002674,100.13,13,BUY
3041,ORD003041,ORD002872,100.13,52,BUY
3052,ORD003052,ORD002872,100.13,1,BUY
3052,ORD003052,ORD002949,100.16,42,BUY
3052,ORD003052,ORD002974,100.16,33,BUY
3057,ORD003057,ORD002843,99.77,35,SELL
3057,ORD003057,ORD002905,99.76,17,SELL
3062,ORD003062,ORD002974,100.16,14,BUY
3062,ORD003062,ORD002663,100.17,27,BUY
3062,ORD003062,ORD002884,100.17,34,BUY
3062,ORD003062,ORD002984,100.20,7,BUY
3064,ORD003064,ORD002905,99.76,16,SELL
3064,ORD003064,ORD002822,99.63,54,SELL
3064,ORD003064,ORD002906,99.61,8,SELL
3068,ORD003068,ORD002984,100.20,45,BUY
3068,ORD003068,ORD002819,100.22,5,BUY
3074,ORD003074,ORD003072,99.77,5,SELL
3093,ORD003093,ORD003091,99.85,69,SELL
3093,ORD003093,ORD003072,99.77,19,SELL
3097,ORD003097,ORD003070,100.05,45,BUY
3097,ORD003097,ORD002819,100.22,4,BUY
3100,ORD003100,ORD003072,99.77,19,SELL
3119,ORD003119,ORD003117,99.86,23,BUY
3128,ORD003128,ORD003117,99.86,16,BUY
3133,ORD003133,ORD003117,99.86,29,BUY
3145,ORD003145,ORD003118,99.81,6,SELL
3145,ORD003145,ORD003140,99.78,22,SELL
3146,ORD003146,ORD003117,99.86,9,BUY
3146,ORD003146,ORD003124,99.86,41,BUY
3146,ORD003146,ORD003136,99.86,6,BUY
3149,ORD003149,ORD003136,99.86,53,BUY
3155,ORD003155,ORD003143,100.03,19,BUY
3155,ORD003155,ORD002819,100.22,7,BUY
3163,ORD003163,ORD003153,99.97,11,SELL
3163,ORD003163,ORD003149,99.86,20,SELL
3163,ORD003163,ORD003140,99.78,51,SELL
3163,ORD003163,ORD003072,99.77,7,SELL
3165,ORD003165,ORD003160,100.20,32,BUY
3165,ORD003165,ORD002819,100.22,41,BUY
3170,ORD003170,ORD003168,99.78,64,BUY
3173,ORD003173,ORD003168,99.78,7,BUY
3183,ORD003183,ORD003168,99.78,15,BUY
3183,ORD003183,ORD002819,100.22,1,BUY
3183,ORD003183,ORD003086,100.23,50,BUY
3186,ORD003186,ORD003086,100.23,2,BUY
3204,ORD003204,ORD003184,100.02,8,SELL
3207,ORD003207,ORD003206,100.04,11,SELL
3207,ORD003207,ORD003184,100.02,6,SELL
3207,ORD003207,ORD003072,99.77,49,SELL
3207,ORD003207,ORD003199,99.76,10,SELL
3207,ORD003207,ORD003127,99.71,1,SELL
3207,ORD003207,ORD003094,99.70,6,SELL
3207,ORD003207,ORD002906,99.61,13,SELL
3214,ORD003214,ORD003213,99.86,49,BUY
3228,ORD003228,ORD003209,99.82,41,SELL
3228,ORD003228,ORD003223,99.77,17,SELL
3234,ORD003234,ORD003213,99.86,48,BUY
3235,ORD003235,ORD003234,100.20,2,SELL
3235,ORD003235,ORD003223,99.77,61,SELL
3236,ORD003236,ORD003222,99.66,46,SELL
3236,ORD003236,ORD002906,99.61,4,SELL
3246,ORD003246,ORD003239,100.06,60,SELL
3258,ORD003258,ORD003248,100.18,36,BUY
3258,ORD003258,ORD003202,100.21,11,BUY
3259,ORD003259,ORD003239,100.06,2,SELL
3259,ORD003259,ORD003255,99.78,42,SELL
3260,ORD003260,ORD003255,99.78,22,SELL
3266,ORD003266,ORD002906,99.61,30,SELL
3266,ORD003266,ORD003241,99.61,68,SELL
3267,ORD003267,ORD003260,99.66,32,BUY
3275,ORD003275,ORD003271,99.86,37,SELL
3277,ORD003277,ORD003275,99.78,13,BUY
3277,ORD003277,ORD003272,99.90,26,BUY
3278,ORD003278,ORD003202,100.21,33,BUY
3281,ORD003281,ORD003277,100.04,8,SELL
3284,ORD003284,ORD003281,99.91,36,BUY
3292,ORD003292,ORD003287,99.85,48,SELL
3292,ORD003292,ORD003280,99.80,45,SELL
3296,ORD003296,ORD003280,99.80,48,SELL
3296,ORD003296,ORD003267,99.74,16,SELL
3298,ORD003298,ORD003281,99.91,19,BUY
3299,ORD003299,ORD003298,100.19,72,SELL
3308,ORD003308,ORD003301,100.09,56,SELL
3315,ORD003315,ORD003267,99.74,23,SELL
3315,ORD003315,ORD003241,99.61,9,SELL
3315,ORD003315,ORD003306,99.60,22,SELL
3321,ORD003321,ORD003308,99.87,31,BUY
3321,ORD003321,ORD003299,100.17,14,BUY
3321,ORD003321,ORD003202,100.21,11,BUY
3321,ORD003321,ORD003086,100.23,9,BUY
3322,ORD003322,ORD003317,99.71,40,SELL
3334,ORD003334,ORD003326,99.94,10,SELL
3335,ORD003335,ORD003334,99.72,23,BUY
3335,ORD003335,ORD003323,100.02,58,BUY
3340,ORD003340,ORD003317,99.71,3,SELL
3340,ORD003340,ORD003320,99.61,20,SELL
3340,ORD003340,ORD003306,99.60,1,SELL
3354,ORD003354,ORD003306,99.60,12,SELL
3361,ORD003361,ORD003352,99.77,51,BUY
3373,ORD003373,ORD003352,99.77,10,BUY
3376,ORD003376,ORD003373,99.82,38,SELL
3384,ORD003384,ORD003376,99.69,31,BUY
3387,ORD003387,ORD003376,99.69,8,BUY
3395,ORD003395,ORD003389,99.81,25,SELL
3402,ORD003402,ORD003389,99.81,13,SELL
3403,ORD003403,ORD003402,99.74,83,BUY
3403,ORD003403,ORD003364,99.84,2,BUY
3404,ORD003404,ORD003364,99.84,30,BUY
3404,ORD003404,ORD003393,99.87,63,BUY
3408,ORD003408,ORD003393,99.87,15,BUY
3408,ORD003408,ORD003345,99.89,10,BUY
3408,ORD003408,ORD003344,99.91,25,BUY
3415,ORD003415,ORD003387,99.72,17,SELL
3415,ORD003415,ORD003363,99.66,75,SELL
3415,ORD003415,ORD003306,99.60,6,SELL
3422,ORD003422,ORD003418,99.69,50,BUY
3424,ORD003424,ORD003306,99.60,12,SELL
3424,ORD003424,ORD002791,99.59,21,SELL
3427,ORD003427,ORD003418,99.69,40,BUY
3427,ORD003427,ORD003410,99.81,7,BUY
3431,ORD003431,ORD002791,99.59,18,SELL
3431,ORD003431,ORD003201,99.59,15,SELL
3435,ORD003435,ORD003433,99.67,12,BUY
3435,ORD003435,ORD003410,99.81,14,BUY
3436,ORD003436,ORD003410,99.81,11,BUY
3436,ORD003436,ORD003344,99.91,2,BUY
3437,ORD003437,ORD003344,99.91,11,BUY
3438,ORD003438,ORD003385,99.98,32,BUY
3450,ORD003450,ORD003437,99.95,53,SELL
3457,ORD003457,ORD003385,99.98,11,BUY
3457,ORD003457,ORD003323,100.02,24,BUY
3457,ORD003457,ORD003405,100.05,3,BUY
3460,ORD003460,ORD003405,100.05,62,BUY
3465,ORD003465,ORD003405,100.05,13,BUY
3465,ORD003465,ORD003413,100.08,11,BUY
3465,ORD003465,ORD003412,100.10,4,BUY
3466,ORD003466,ORD003437,99.95,7,SELL
3466,ORD003466,ORD003452,99.60,19,SELL
3466,ORD003466,ORD003201,99.59,26,SELL
3475,ORD003475,ORD003412,100.10,36,BUY
3475,ORD003475,ORD003442,100.20,3,BUY
3487,ORD003487,ORD003201,99.59,35,SELL
3487,ORD003487,ORD003291,99.59,41,SELL
3493,ORD003493,ORD003488,99.87,20,BUY
3500,ORD003500,ORD003488,99.87,9,BUY
3501,ORD003501,ORD003479,100.03,9,BUY
3501,ORD003501,ORD003481,100.05,14,BUY
3504,ORD003504,ORD003481,100.05,8,BUY
3504,ORD003504,ORD003442,100.20,29,BUY
3504,ORD003504,ORD003086,100.23,3,BUY
3506,ORD003506,ORD003086,100.23,17,BUY
3506,ORD003506,ORD003420,100.23,30,BUY
3511,ORD003511,ORD003506,100.24,16,SELL
3511,ORD003511,ORD003500,99.98,28,SELL
3516,ORD003516,ORD003210,100.25,17,BUY
3521,ORD003521,ORD003500,99.98,9,SELL
3527,ORD003527,ORD003500,99.98,43,SELL
